date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2010-08-01 00:00:00,22.9,18.9,25.6,,,,7.8,,1016.6,
2010-08-02 00:00:00,24.2,19.4,28.3,0,,,10.1,,1019.6,
2010-08-03 00:00:00,25.4,22.2,30.6,0,,198,15.3,,1018,
2010-08-04 00:00:00,28.2,23.9,33.9,0,,194,11.9,,1011,
2010-08-05 00:00:00,29.1,25,32.2,2.8,,,12.8,,1003.9,
2010-08-06 00:00:00,27.1,23.3,30,0,,309,14.6,,1005.3,
2010-08-07 00:00:00,23.4,17.8,28.9,0,,,6.5,,1013,
2010-08-08 00:00:00,25.5,21.7,30,0,,,11.8,,1015.7,
2010-08-09 00:00:00,27.6,22.2,32.8,0,,,10.4,,1014.7,
2010-08-10 00:00:00,28.3,25,32.2,,,,7.5,,1011.9,
2010-08-11 00:00:00,27.8,23.9,32.8,0,,,7.6,,1010.4,
2010-08-12 00:00:00,23.3,21.1,25,,,,6.6,,1012.1,
2010-08-13 00:00:00,22.9,20,26.7,,,,9.6,,1016.9,
2010-08-14 00:00:00,22.2,17.8,25.6,0,,,9.1,,1019.9,
2010-08-15 00:00:00,22.3,20,25,,,,9.9,,1017.5,
2010-08-16 00:00:00,24.9,21.1,30.6,8.9,,,5.1,,,
2010-08-17 00:00:00,26.7,22.8,31.1,0,,,7.9,,1015.1,
2010-08-18 00:00:00,24.8,20.6,28.9,0,,,4.7,,1016.8,
2010-08-19 00:00:00,25.1,17.8,31.1,0,,,5.4,,1012.2,
2010-08-20 00:00:00,26.3,20.6,31.7,0,,,8.1,,1012.4,
2010-08-21 00:00:00,23.4,17.2,27.8,0,,,7.2,,1016.6,
2010-08-22 00:00:00,24.6,22.2,26.7,,,151,13.7,,,
2010-08-23 00:00:00,20.3,18.3,21.7,,,31,12.5,,1011.5,
2010-08-24 00:00:00,19.7,18.3,21.7,,,17,13.5,,1014.9,
2010-08-25 00:00:00,19.1,17.2,21,,,,8.9,,,
2010-08-26 00:00:00,22.5,16.7,27.8,0,,,11,,1013.7,
2010-08-27 00:00:00,20.4,13.9,25.6,0.3,,,6.5,,1018.9,
2010-08-28 00:00:00,21.6,13.3,28.3,0,,,5.2,,1021.6,
2010-08-29 00:00:00,25.4,15.6,33.9,0,,,3.9,,1021.4,
2010-08-30 00:00:00,26.7,20,32.2,0,,,5.1,,1021.5,
2010-08-31 00:00:00,28.5,21.1,35,0,,,5.3,,1019.2,
2010-09-01 00:00:00,28.8,22.8,35,0,,,5.6,,1016.3,
2010-09-02 00:00:00,28.7,23.9,33.9,0,,,8.8,,1014.3,
2010-09-03 00:00:00,26.5,23.3,29.4,0,,,8.7,,1006,
2010-09-04 00:00:00,23.2,18.3,26.1,0,,268,20.9,,1003.4,
2010-09-05 00:00:00,19,13.9,23.9,0,,267,11.7,,1013.8,
2010-09-06 00:00:00,19.6,11.7,25.6,0,,,7.7,,1021.5,
2010-09-07 00:00:00,24.8,18.3,32.2,0,,193,14.4,,1018.7,
2010-09-08 00:00:00,25.6,18.9,31.7,0,,255,22.8,,1008.2,
2010-09-09 00:00:00,18.4,15.6,20.6,0,,301,16.8,,1008.6,
2010-09-10 00:00:00,18.6,15,21.7,0,,316,14.7,,1010.5,
2010-09-11 00:00:00,19.5,12.8,25.6,0,,,7.5,,1015,
2010-09-12 00:00:00,17.7,15.6,20,,,,9.7,,,
2010-09-13 00:00:00,18.2,15,24.4,,,,5.8,,,
2010-09-14 00:00:00,18.4,12.2,24.4,,,,9.1,,1012.5,
2010-09-15 00:00:00,17.2,12.8,21.7,0,,,14.5,,1018.1,
2010-09-16 00:00:00,17.6,11.1,23.3,,,,9.1,,1016.3,
2010-09-17 00:00:00,19.4,14.4,21.7,,,308,11.6,,1012.8,
2010-09-18 00:00:00,17.7,13.9,22.8,0,,60,9,,1021.6,
2010-09-19 00:00:00,20.4,13.9,27.8,0,,,4.8,,1018.8,
2010-09-20 00:00:00,19.2,15.6,23.3,0,,353,13.6,,1015.6,
2010-09-21 00:00:00,16.9,10,22.8,0,,,8.4,,1021,
2010-09-22 00:00:00,22.6,16.1,31.1,3.9,,209,14.1,,1016.7,
2010-09-23 00:00:00,21.8,17.2,27.8,0,,,6.7,,1020.9,
2010-09-24 00:00:00,23.2,18.9,30.6,0,,,8.6,,1017,
2010-09-25 00:00:00,26.3,21.7,30.6,0,,238,15.2,,1009.2,
2010-09-26 00:00:00,19.4,16.1,21.7,0,,,11.4,,1016.3,
2010-09-27 00:00:00,18.7,15.6,23.3,,,,12,,,
2010-09-28 00:00:00,23,22,25,,,166,18.8,,,
2010-09-29 00:00:00,21,15.6,25.6,0,,,5.2,,1012.5,
2010-09-30 00:00:00,22.9,20.6,24.4,,,,21.4,,1008.1,
2010-10-01 00:00:00,18.6,14.4,24.4,,,337,19.7,,1003.5,
2010-10-02 00:00:00,14.4,9.4,18.9,0,,,6.8,,1013.5,
2010-10-03 00:00:00,13.2,9.4,18.3,0,,32,13,,1018.9,
2010-10-04 00:00:00,12.2,11.7,12.8,,,20,14.5,,1018.5,
2010-10-05 00:00:00,13.5,12,15,,,7,11.5,,,
2010-10-06 00:00:00,14.8,12.8,17.2,0.3,,,12.4,,1011.1,
2010-10-07 00:00:00,15.7,10.6,21.1,,,,16.5,,1005,
2010-10-08 00:00:00,16.9,9.4,23.3,0,,,10,,1011.9,
2010-10-09 00:00:00,16.3,10.6,21.7,0,,,9.6,,1012.3,
2010-10-10 00:00:00,13.3,3.9,21.1,0,,,5.7,,1012,
2010-10-11 00:00:00,17.6,11.1,23.9,1.1,,,5.8,,1008.1,
2010-10-12 00:00:00,17.1,12.8,20,,,,8.9,,1008.7,
2010-10-13 00:00:00,12.3,6.1,17.8,0,,,5,,1015.8,
2010-10-14 00:00:00,11.7,6.7,16.7,14.9,,,5,,1011.5,
2010-10-15 00:00:00,11.6,10,13.3,,,294,21.1,,999.2,
2010-10-16 00:00:00,12.1,10,15,0,,312,25.1,,1007.1,
2010-10-17 00:00:00,13.3,5.6,20.6,0,,,9.4,,1011.3,
2010-10-18 00:00:00,11.3,7.8,15,0,,,9.4,,1013.2,
2010-10-19 00:00:00,11.8,8.9,16.1,,,,6.2,,1012.9,
2010-10-20 00:00:00,10.9,5.6,15,0,,,6,,1011.7,
2010-10-21 00:00:00,11.3,7.8,16.7,0,,228,13.6,,,
2010-10-22 00:00:00,8.4,3.9,10.6,0,,,14,,1014.6,
2010-10-23 00:00:00,11.8,4.4,18.3,0,,246,11.6,,1020,
2010-10-24 00:00:00,15.3,10.6,20,0,,,4.2,,1018.8,
2010-10-25 00:00:00,16.8,10.6,23.3,0,,,9.8,,1012.8,
2010-10-26 00:00:00,19.5,16,22.8,0,,185,10.7,,1010.9,
2010-10-27 00:00:00,21.4,16.7,25,,,196,13.8,,1010.6,
2010-10-28 00:00:00,18.7,15,23.9,0,,,11,,1010.1,
2010-10-29 00:00:00,11,7.8,13.3,0,,316,17.5,,1014.4,
2010-10-30 00:00:00,9.2,4.4,13.9,0,,225,14.6,,1015.3,
2010-10-31 00:00:00,9.6,5.6,14.4,0,,290,17.3,,1010.9,
2010-11-01 00:00:00,5.3,1.7,9.4,0,,334,13.7,,1025.6,
2010-11-02 00:00:00,5.3,1.1,10.6,0,,,6.3,,1029.7,
2010-11-03 00:00:00,6.5,1.1,12.2,0.3,,,6,,1021.9,
2010-11-04 00:00:00,8.5,7.8,9,19,,,9.2,,,
2010-11-05 00:00:00,8.7,6.1,11.7,,,289,10.7,,999.7,
2010-11-06 00:00:00,6.6,1.7,10.6,0,,,8.8,,1018.7,
2010-11-07 00:00:00,5.8,1.1,10.6,0,,332,14.8,,1021.9,
2010-11-08 00:00:00,5.6,4.4,7.2,,,322,24.2,,1005.7,
2010-11-09 00:00:00,8.6,5,12.8,0,,347,16.7,,1011.2,
2010-11-10 00:00:00,10.2,7.2,13.9,0,,9,15.2,,1018.1,
2010-11-11 00:00:00,8.4,4.4,13.9,0,,8,10.6,,1027.9,
2010-11-12 00:00:00,9.4,1.7,16.7,0.3,,,5.9,,1028.6,
2010-11-13 00:00:00,9.9,3.3,18.3,0,,,3.5,,1022.4,
2010-11-14 00:00:00,9.7,2.8,17.2,0,,,3.4,,1018.6,
2010-11-15 00:00:00,11.7,10,14.4,0,,,3.8,,1016.7,
2010-11-16 00:00:00,12.3,10.6,15.6,,,,9.9,,,
2010-11-17 00:00:00,14.2,10.6,16.1,5.7,,233,26.7,,1003.4,
2010-11-18 00:00:00,9.7,6.7,12.8,,,279,13.5,,1016.5,
2010-11-19 00:00:00,5.4,1.1,8.3,0,,,12.5,,1022.5,
2010-11-20 00:00:00,7.3,1.1,13.9,0,,241,12.5,,1020.8,
2010-11-21 00:00:00,5.5,1.1,8.3,0,,,5,,1031,
2010-11-22 00:00:00,11.8,5.6,18.3,0.3,,,9.1,,1025,
2010-11-23 00:00:00,12.6,8.3,17.2,0,,216,12.5,,1012.6,
2010-11-24 00:00:00,6.8,4.4,9.4,0,,320,21.8,,1019.7,
2010-11-25 00:00:00,4.1,3.3,5.6,,,,5.9,,1019.9,
2010-11-26 00:00:00,7.6,3.3,10.6,3.5,,,12.1,,,
2010-11-27 00:00:00,3.2,-1.1,5.6,0,,269,19.9,,1008.6,
2010-11-28 00:00:00,3.7,-1.7,8.3,,,,6.3,,1025.5,
2010-11-29 00:00:00,3.2,-1.7,8.3,0,,,2.4,,1032.8,
2010-11-30 00:00:00,9.8,2.8,15,2.4,,,14.2,,1027.1,
2010-12-01 00:00:00,12.4,4.4,17,,,173,30.3,,,
2010-12-02 00:00:00,2.8,0.6,5,0,,303,14.4,,1017.6,
2010-12-03 00:00:00,1.8,0,4.4,0,,,8.6,,1016.1,
2010-12-04 00:00:00,1.3,-0.6,3.3,0,,304,18.6,,1009.8,
2010-12-05 00:00:00,0.2,-1.1,1.1,0,,301,20.2,,1004.6,
2010-12-06 00:00:00,0,-1.1,1.1,,,279,21.8,,999.8,
2010-12-07 00:00:00,0.4,-0.6,1.7,,,292,22.5,,1000.9,
2010-12-08 00:00:00,-1.2,-3.3,1.1,0,,298,18,,1012.3,
2010-12-09 00:00:00,-3.2,-5.6,-1.1,0,,308,15.2,,1023.9,
2010-12-10 00:00:00,-2.5,-7.2,1.7,,,,3.6,,1028.1,
2010-12-11 00:00:00,1.6,-4.4,7.2,0,,,2.2,,1023.5,
2010-12-12 00:00:00,9,2.8,14.4,,,,16.5,,,
2010-12-13 00:00:00,3.6,-5,8.3,,,,17.2,,,
2010-12-14 00:00:00,-6.2,-7.2,-5,,,304,24.9,,1000,
2010-12-15 00:00:00,-4.5,-6.7,-2.8,0,,292,19.7,,1007,
2010-12-16 00:00:00,-3,-5,-1.1,0,,238,13.4,,1009.2,
2010-12-17 00:00:00,-2,-7.2,2.8,0,,292,9.9,,1013.5,
2010-12-18 00:00:00,-1.2,-6.7,2.2,,,,4.2,,1018.8,
2010-12-19 00:00:00,-1,-3.3,2.2,0,,,8,,1015.5,
2010-12-20 00:00:00,-1.2,-4.4,2.8,0,,327,17,,1011.6,
2010-12-21 00:00:00,0.1,-2.2,3.3,0.3,,328,21.1,,1010.6,
2010-12-22 00:00:00,-0.1,-2.8,3.3,0,,317,17.6,,1009.6,
2010-12-23 00:00:00,0.2,-0.6,1.7,0.3,,325,28.4,,1010.5,
2010-12-24 00:00:00,0.5,-1.7,4.4,0,,329,17.7,,1016.6,
2010-12-25 00:00:00,-1.8,-4.4,0,0,,345,8.4,,1016.1,
2010-12-26 00:00:00,-3.9,-5.6,-1.7,,,4,21.6,,,
2010-12-27 00:00:00,-4.8,-6.7,-3,,,320,36.3,,994.4,
2010-12-28 00:00:00,-1.2,-4.4,2.8,0.3,,,17.6,,1009,
2010-12-29 00:00:00,0.4,-3.3,3.3,0,,319,14.5,,1016.1,
2010-12-30 00:00:00,-2.4,-9.4,3.3,0,,,2.8,,1022.4,
2010-12-31 00:00:00,1.3,-3.9,6.1,0,,,5.8,,1021.3,
2011-01-01 00:00:00,4,-1.7,8.3,0,,,3.4,,1018.4,
2011-01-02 00:00:00,6.8,2.8,10,,,,6.2,,1013.2,
2011-01-03 00:00:00,-0.3,-2.8,2.2,0,,316,16.8,,1019.6,
2011-01-04 00:00:00,-0.2,-4.4,3.9,0,,,8.5,,1014.2,
2011-01-05 00:00:00,0.5,-2.8,3.3,0,,,10.2,,1010,
2011-01-06 00:00:00,-2.7,-5.6,0,0,,,1.7,,1005.4,
2011-01-07 00:00:00,-1.6,-6.7,0,,,,5.7,,,
2011-01-08 00:00:00,-4.9,-10,-1.7,,,,4.9,,997.3,
2011-01-09 00:00:00,-2.3,-3.3,-0.6,0,,307,24.1,,1010.3,
2011-01-10 00:00:00,-2.2,-4.4,1.1,0,,307,16.2,,1022,
2011-01-11 00:00:00,-3.3,-6.1,-1.1,,,,7.7,,1021.1,
2011-01-12 00:00:00,-3,-4.4,-0.6,,,305,21.6,,1005.3,
2011-01-13 00:00:00,-4.4,-7.8,-1.7,0,,318,21.3,,1019.9,
2011-01-14 00:00:00,-6.2,-12.2,-1.7,0,,,6.6,,1026.1,
2011-01-15 00:00:00,-3.5,-11.1,2.2,0,,,7.6,,1019.1,
2011-01-16 00:00:00,-0.7,-3.3,1.7,0.3,,297,15.2,,1017.5,
2011-01-17 00:00:00,-4.7,-7.2,-3.3,0,,14,10.3,,1026.5,
2011-01-18 00:00:00,0.1,-4.4,3.3,,,10,12.5,,,
2011-01-19 00:00:00,2.7,1.1,5,,,,7.4,,1006.4,
2011-01-20 00:00:00,-0.4,-1.1,1.7,0,,326,12.6,,1015.2,
2011-01-21 00:00:00,-3,-7.2,-0.6,,,316,19.1,,,
2011-01-22 00:00:00,-8,-11.1,-4.4,0,,,8.8,,1013.8,
2011-01-23 00:00:00,-8.6,-12.2,-4.4,0,,,13.7,,1017.3,
2011-01-24 00:00:00,-10.5,-14.4,-6.1,,,,5,,1030.3,
2011-01-25 00:00:00,-1.5,-5.6,2.8,,,,3.3,,,
2011-01-26 00:00:00,-1.2,-2.8,0,,,,12.3,,,
2011-01-27 00:00:00,-0.2,-7.2,2.2,,,,16.4,,1007.8,
2011-01-28 00:00:00,-2,-7.2,2.2,,,,2.9,,1010.6,
2011-01-29 00:00:00,-1.4,-6.7,1.7,,,,7.8,,1013.3,
2011-01-30 00:00:00,-0.4,-3.9,3.3,0,,,7.8,,1018.9,
2011-01-31 00:00:00,-3.4,-6.7,-0.6,0,,,6.4,,1030.2,
2011-02-01 00:00:00,-4.1,-6,-2.8,,,9,10.1,,,
2011-02-02 00:00:00,0.1,-3.3,2.8,,,,12,,,
2011-02-03 00:00:00,-1.9,-4.4,1.1,0,,,15.8,,1024.1,
2011-02-04 00:00:00,-3.8,-8.9,1.7,0,,,9.4,,1023.4,
2011-02-05 00:00:00,-0.5,-5.6,4.4,,,,6,,,
2011-02-06 00:00:00,4,-0.6,6.1,0,,,15.5,,1009.8,
2011-02-07 00:00:00,2.4,-2.2,5.6,1.5,,,4.8,,1014.4,
2011-02-08 00:00:00,-0.1,-7.2,3.3,,,,19.8,,,
2011-02-09 00:00:00,-5.3,-9.4,-1.1,0,,246,16.1,,1021.6,
2011-02-10 00:00:00,-4.1,-7.2,-2,0,,289,13.9,,1017,
2011-02-11 00:00:00,-3.8,-11.1,3.3,0,,,10.7,,1020.3,
2011-02-12 00:00:00,-1,-6.7,3.9,,,,12.6,,1013.5,
2011-02-13 00:00:00,1.6,-5.6,6.7,0,,210,14.4,,1015.5,
2011-02-14 00:00:00,7.2,3.3,13.3,0,,234,22.9,,1001.8,
2011-02-15 00:00:00,-0.8,-3.3,2.8,0,,317,25.8,,1023.3,
2011-02-16 00:00:00,1.9,-5,8.9,0,,,8.2,,1025.9,
2011-02-17 00:00:00,9.2,4.4,17.2,0,,,5,,1018.8,
2011-02-18 00:00:00,12.1,5,18.9,0,,,12.7,,1007.7,
2011-02-19 00:00:00,3.1,-5,11.1,0,,304,37.5,,1007.5,
2011-02-20 00:00:00,-1.1,-5.6,4.4,0,,323,19.7,,1019.3,
2011-02-21 00:00:00,-1.1,-3.9,2.8,,,22,10.6,,1010.6,
2011-02-22 00:00:00,-3.8,-8.3,2.2,0,,350,14.4,,1018.9,
2011-02-23 00:00:00,-1.9,-7.8,4.4,0,,,6.1,,1026,
2011-02-24 00:00:00,1.3,-5.6,7.2,,,,6.4,,1021.7,
2011-02-25 00:00:00,4.5,1.1,7.8,,,,13.9,,,
2011-02-26 00:00:00,1.9,-1.1,5.6,0,,281,11.9,,1019.6,
2011-02-27 00:00:00,5.9,2.8,10,0,,,10.4,,1015.1,
2011-02-28 00:00:00,8.3,5,15,,,197,18.7,,1008.4,
2011-03-01 00:00:00,3.3,0.6,7.2,0,,,15.6,,1021.8,
2011-03-02 00:00:00,3.7,-2.8,11.1,0,,251,23.5,,1020.2,
2011-03-03 00:00:00,-3.2,-6.7,0.6,0,,,11.5,,1036.1,
2011-03-04 00:00:00,1.1,-3.9,4.4,0,,,13.1,,1038.1,
2011-03-05 00:00:00,10,5,15.6,,,,14.9,,1027.6,
2011-03-06 00:00:00,11.7,11,12.8,,,167,19,,,
2011-03-07 00:00:00,4.4,1.1,12,,,322,22.2,,1012,
2011-03-08 00:00:00,3,-1.7,7.8,0,,,7.5,,1032.4,
2011-03-09 00:00:00,2.8,-0.6,6.1,0.3,,71,14.3,,1034.9,
2011-03-10 00:00:00,7.1,2.8,12,,,86,17.6,,,
2011-03-11 00:00:00,10.1,5.6,12.8,,,207,20.3,,1007.9,
2011-03-12 00:00:00,7.8,3.3,12.8,0,,234,19.1,,1010,
2011-03-13 00:00:00,7.6,5,8.9,0,,,15.9,,1015.4,
2011-03-14 00:00:00,4.6,1.1,6.7,0,,,11.2,,1025.8,
2011-03-15 00:00:00,3.7,-0.6,7.8,0,,,8.7,,1030.8,
2011-03-16 00:00:00,7.9,3.3,13.9,,,324,9.2,,1019.8,
2011-03-17 00:00:00,11.7,6.7,17.8,0,,273,10.7,,1019.6,
2011-03-18 00:00:00,16.5,10,24.4,0,,248,16.2,,1011.4,
2011-03-19 00:00:00,9,3.9,16.1,0,,324,22.2,,1022.5,
2011-03-20 00:00:00,4.6,0.6,9.4,0,,,11,,1034.9,
2011-03-21 00:00:00,4.8,1.7,7.2,,,167,10.8,,,
2011-03-22 00:00:00,7,3.3,9.4,0,,323,15.2,,1013.2,
2011-03-23 00:00:00,1.6,0,5.6,,,,8.3,,,
2011-03-24 00:00:00,2.2,-1,6.7,2.1,,350,14.2,,1005.7,
2011-03-25 00:00:00,1.1,-1.7,4.4,0,,307,16.9,,1013.7,
2011-03-26 00:00:00,0,-3.3,3.9,0,,317,18.7,,1016,
2011-03-27 00:00:00,1.3,-2.2,6.7,0,,312,17.9,,1014.5,
2011-03-28 00:00:00,1.7,-3.3,7.2,0,,308,20.5,,1015,
2011-03-29 00:00:00,4,-0.6,8.9,0,,316,20.2,,1018.4,
2011-03-30 00:00:00,5.9,-1.1,11.1,,,,8.2,,1019.2,
2011-03-31 00:00:00,4.8,3.3,6.7,,,69,10.8,,1010.2,
2011-04-01 00:00:00,4.2,2.2,6.7,,,329,14.7,,,
2011-04-02 00:00:00,7.8,3.3,12.2,0,,286,19.1,,999.7,
2011-04-03 00:00:00,9.5,4.4,13.9,0,,,16.5,,1011.4,
2011-04-04 00:00:00,11.3,6.7,16.7,,,,10.3,,1007,
2011-04-05 00:00:00,10.8,5.6,19.4,,,263,20.6,,996,
2011-04-06 00:00:00,6.7,1.7,11.7,,,274,14.5,,1013.7,
2011-04-07 00:00:00,6.8,5,10,2.4,,,7,,1018.7,
2011-04-08 00:00:00,6.5,3.3,10,0,,,6.7,,1022.3,
2011-04-09 00:00:00,8.3,3.3,13.3,0,,,8,,1021,
2011-04-10 00:00:00,9.9,5.6,13.9,0,,,7.6,,1019.3,
2011-04-11 00:00:00,18,10,28.9,,,190,15,,1006.2,
2011-04-12 00:00:00,14.6,9.4,22.8,,,3,16.6,,1009.4,
2011-04-13 00:00:00,8.7,7,10,,,54,14.9,,,
2011-04-14 00:00:00,14,8.3,20.6,0,,,10.6,,1015,
2011-04-15 00:00:00,9.7,6.1,15,0,,79,14.7,,1028.3,
2011-04-16 00:00:00,7.8,5,12.8,26.2,,104,21.4,,,
2011-04-17 00:00:00,12.8,10,15,,,246,23.1,,1003,
2011-04-18 00:00:00,11.5,5.6,16.7,0,,,11.4,,1013.5,
2011-04-19 00:00:00,9.7,8.3,11.1,,,,8.1,,1016.8,
2011-04-20 00:00:00,10.6,7,18.3,0,,,8.7,,,
2011-04-21 00:00:00,11.7,6.7,16.1,0,,309,22.2,,1019.1,
2011-04-22 00:00:00,6.9,2.2,11.7,0,,,9.8,,1030.4,
2011-04-23 00:00:00,10.6,6.1,15,,,,9.5,,,
2011-04-24 00:00:00,18.1,11.1,25.6,,,,5.5,,1014.2,
2011-04-25 00:00:00,17.1,14.4,23.3,,,,8,,1016.3,
2011-04-26 00:00:00,20,12.8,27.2,0,,,13.3,,1013.6,
2011-04-27 00:00:00,21.3,18.3,26.7,0,,159,15.1,,1013.1,
2011-04-28 00:00:00,20.1,17.2,23.3,,,171,16.1,,1005.4,
2011-04-29 00:00:00,16.4,10.6,20,0,,,16,,1007.1,
2011-04-30 00:00:00,14.1,10,19.4,0,,,12.1,,1017.1,
2011-05-01 00:00:00,13.5,7.8,19.4,0,,,8,,1024.5,
2011-05-02 00:00:00,13.7,10.6,17.8,0,,144,8.1,,1023.2,
2011-05-03 00:00:00,18,13.3,23.9,0,,,10.1,,1017.3,
2011-05-04 00:00:00,12.7,8.9,18.3,,,306,13,,1014.2,
2011-05-05 00:00:00,12.8,7.8,17.8,0,,307,18.7,,1014,
2011-05-06 00:00:00,14.8,5,21.7,0,,,11.5,,1012.9,
2011-05-07 00:00:00,15.7,10.6,20.6,0,,,10.1,,1010.1,
2011-05-08 00:00:00,16.3,8.9,21.7,0,,,8.1,,1011.7,
2011-05-09 00:00:00,17,11.1,21.7,0,,1,13,,1013.7,
2011-05-10 00:00:00,16.5,10.6,22.8,0,,358,13.7,,1014.6,
2011-05-11 00:00:00,15.6,10,22.2,0,,,10.7,,1017.7,
2011-05-12 00:00:00,16.3,12.8,22.2,0,,,7.5,,1017.1,
2011-05-13 00:00:00,14.8,10.6,19.4,0,,,7.4,,1013.7,
2011-05-14 00:00:00,15.7,13.3,17.2,,,168,10.7,,1009.8,
2011-05-15 00:00:00,17.3,15,21.1,,,,8.1,,,
2011-05-16 00:00:00,14.4,12.8,16.7,,,73,12.1,,,
2011-05-17 00:00:00,13.7,12.2,15.6,,,61,16.4,,1012.5,
2011-05-18 00:00:00,16,13,20.6,,,72,14,,,
2011-05-19 00:00:00,18.8,15.6,23.3,25.6,,,8,,1014.8,
2011-05-20 00:00:00,16.9,13.9,20.6,,,,5.5,,1013.6,
2011-05-21 00:00:00,18,12.2,24.4,3.4,,,3.6,,1013.7,
2011-05-22 00:00:00,14.3,12.8,16.1,,,,8.8,,1020.1,
2011-05-23 00:00:00,16.6,12.8,21.1,,,147,10,,1015.9,
2011-05-24 00:00:00,23,18.3,27.8,1.8,,,10.1,,1007.9,
2011-05-25 00:00:00,23.5,17.8,30.6,0,,,8.3,,1012,
2011-05-26 00:00:00,22.4,17.8,27.2,0,,,10.6,,1012.3,
2011-05-27 00:00:00,24.4,18.3,29.4,0,,,8.7,,1013.4,
2011-05-28 00:00:00,24.4,21.1,28.9,0,,,13.3,,1016,
2011-05-29 00:00:00,24.8,20.6,29.4,0,,175,11.2,,1018,
2011-05-30 00:00:00,26.3,21.7,31.1,5.6,,,9.8,,1017.7,
2011-05-31 00:00:00,26.2,22.2,31.7,0,,,9.5,,1020.9,
2011-06-01 00:00:00,27.2,20.6,33.3,0,,209,14.3,,1015.5,
2011-06-02 00:00:00,22.5,16.7,27.8,0,,301,20.4,,1012.5,
2011-06-03 00:00:00,18.8,12.8,25,0,,305,16.6,,1016.9,
2011-06-04 00:00:00,18.5,12.8,23.9,0,,,8.7,,1017.8,
2011-06-05 00:00:00,17.7,13.9,20.6,0,,,9.4,,1017.1,
2011-06-06 00:00:00,22.1,15.6,28.3,0,,,6.3,,1015.4,
2011-06-07 00:00:00,26,18.3,31.7,0,,,11.5,,1012.7,
2011-06-08 00:00:00,29.4,21.1,36.1,0,,,9.1,,1011.1,
2011-06-09 00:00:00,29,22.2,36.7,12.3,,,9.1,,1010,
2011-06-10 00:00:00,25.5,20.6,31.7,0,,,8,,1013.3,
2011-06-11 00:00:00,18.7,16.1,23.3,,,72,10.2,,1015.1,
2011-06-12 00:00:00,18.8,15,25,,,,9,,1011.2,
2011-06-13 00:00:00,19.3,16.7,22.2,,,,10.3,,1011.3,
2011-06-14 00:00:00,17.6,15,22.2,,,,8.7,,1011.3,
2011-06-15 00:00:00,21,12.2,28.9,0,,,8.6,,1011.1,
2011-06-16 00:00:00,23.2,16.1,30,0,,,9.3,,1012.4,
2011-06-17 00:00:00,21.5,18,25.6,,,,7.1,,,
2011-06-18 00:00:00,23.4,17.2,28.9,0,,,4.7,,1010,
2011-06-19 00:00:00,23.9,20,28.3,0,,,5,,1009.4,
2011-06-20 00:00:00,23,18.9,27.2,0,,,6.7,,1011.4,
2011-06-21 00:00:00,25,20.6,28.9,0,,,9,,1011.9,
2011-06-22 00:00:00,24.4,21.7,27.8,,,,7.8,,1011.2,
2011-06-23 00:00:00,21.7,19.4,22.8,1.1,,,7.9,,1007.6,
2011-06-24 00:00:00,19.7,18.9,20.6,,,77,8.7,,,
2011-06-25 00:00:00,23,18.3,27.2,,,,8.3,,1008.8,
2011-06-26 00:00:00,23.3,19.4,26.7,0,,,8.8,,1012.8,
2011-06-27 00:00:00,23.7,17.8,27.8,0,,,5.6,,1015.5,
2011-06-28 00:00:00,25.9,22.2,28.3,0,,,6.4,,1011.9,
2011-06-29 00:00:00,24.8,22.2,27.2,1.8,,,11.3,,1010.8,
2011-06-30 00:00:00,23.3,17.8,27.8,0,,,12,,1013.8,
2011-07-01 00:00:00,23.4,16.1,28.9,0,,,8.6,,1015.2,
2011-07-02 00:00:00,24.7,18.9,30,0,,,6,,1016.4,
2011-07-03 00:00:00,23.1,21.7,25.6,,,,5.2,,1011.9,
2011-07-04 00:00:00,25.8,22.2,31.1,0,,,7.9,,1010.2,
2011-07-05 00:00:00,26.1,18.3,32.2,0,,,6.9,,1012.4,
2011-07-06 00:00:00,26.9,20.6,33.3,0,,,8.6,,1012.4,
2011-07-07 00:00:00,27.3,22.8,32.2,0,,,6.4,,1011.9,
2011-07-08 00:00:00,25.1,21.7,30,,,,6.7,,1010.3,
2011-07-09 00:00:00,25.7,20,31.1,0.3,,,11.6,,1010,
2011-07-10 00:00:00,25.2,18.3,31.1,0,,,5.3,,1016.5,
2011-07-11 00:00:00,28.4,21.7,33.9,0,,,10.5,,1012.6,
2011-07-12 00:00:00,30,26.1,33.9,0,,278,17.3,,1005.3,
2011-07-13 00:00:00,26.6,22.2,30.6,,,306,13.9,,1007.4,
2011-07-14 00:00:00,23,17.8,28.3,,,356,15.6,,1014.6,
2011-07-15 00:00:00,24.8,18.9,30.6,0,,,7.8,,1017.4,
2011-07-16 00:00:00,26.6,19.4,31.7,0,,,7.7,,1019.3,
2011-07-17 00:00:00,27.8,21.1,32.8,0,,226,11.7,,1019.4,
2011-07-18 00:00:00,28.8,23.9,34.4,0.3,,237,13.4,,1013.2,
2011-07-19 00:00:00,28.7,25,33.3,0,,,7.9,,1009.2,
2011-07-20 00:00:00,27.8,22.8,31.7,0,,,9.6,,1011.1,
2011-07-21 00:00:00,30.7,24.4,37.8,0,,204,13.3,,1008.1,
2011-07-22 00:00:00,34.6,28.3,39.4,0,,273,10.6,,1009,
