team,team_name,opponent_team,opponent_team_name,location,year,total,home,away,week,weekly_attendance,stadium,home_team,capacity,capacity_rate
Cleveland,browns,,,,2010,1017907,528933,488974,8,,Huntington Bank Field,Cleveland Browns,67895,
Cleveland,browns,New England,patriots,home,2010,1017907,528933,488974,9,66292.0,Huntington Bank Field,Cleveland Browns,67895,1.0
Cleveland,browns,New York,jets,home,2010,1017907,528933,488974,10,67449.0,Huntington Bank Field,Cleveland Browns,67895,1.0
Cleveland,browns,Jacksonville,jaguars,away,2010,1017907,528933,488974,11,62254.0,Huntington Bank Field,Cleveland Browns,67895,1.0
Cleveland,browns,Carolina,panthers,home,2010,1017907,528933,488974,12,64463.0,Huntington Bank Field,Cleveland Browns,67895,1.0
Cleveland,browns,Miami,dolphins,away,2010,1017907,528933,488974,13,65942.0,Huntington Bank Field,Cleveland Browns,67895,1.0
Cleveland,browns,Buffalo,bills,away,2010,1017907,528933,488974,14,50861.0,Huntington Bank Field,Cleveland Browns,67895,1.0
Cleveland,browns,Cincinnati,bengals,away,2010,1017907,528933,488974,15,56342.0,Huntington Bank Field,Cleveland Browns,67895,1.0
Cleveland,browns,Baltimore,ravens,home,2010,1017907,528933,488974,16,65028.0,Huntington Bank Field,Cleveland Browns,67895,1.0
Cleveland,browns,Pittsburgh,steelers,home,2010,1017907,528933,488974,17,68303.0,Huntington Bank Field,Cleveland Browns,67895,0.9940266166932639
Dallas,cowboys,Washington,redskins,away,2010,1277973,696377,581596,1,90670.0,AT&T Stadium,Dallas Cowboys,80000,0.8823205029226867
Dallas,cowboys,Chicago,bears,home,2010,1277973,696377,581596,2,85168.0,AT&T Stadium,Dallas Cowboys,80000,0.9393199323689648
Dallas,cowboys,Houston,texans,away,2010,1277973,696377,581596,3,71456.0,AT&T Stadium,Dallas Cowboys,80000,1.0
Dallas,cowboys,,,,2010,1277973,696377,581596,4,,AT&T Stadium,Dallas Cowboys,80000,
Dallas,cowboys,Tennessee,titans,home,2010,1277973,696377,581596,5,90616.0,AT&T Stadium,Dallas Cowboys,80000,0.8828462964597864
Dallas,cowboys,Minnesota,vikings,away,2010,1277973,696377,581596,6,64120.0,AT&T Stadium,Dallas Cowboys,80000,1.0
Dallas,cowboys,New York,giants,home,2010,1277973,696377,581596,7,91375.0,AT&T Stadium,Dallas Cowboys,80000,0.8755129958960328
Dallas,cowboys,Jacksonville,jaguars,home,2010,1277973,696377,581596,8,81395.0,AT&T Stadium,Dallas Cowboys,80000,0.9828613551200934
Dallas,cowboys,Green Bay,packers,away,2010,1277973,696377,581596,9,70913.0,AT&T Stadium,Dallas Cowboys,80000,1.0
Dallas,cowboys,New York,giants,away,2010,1277973,696377,581596,10,80851.0,AT&T Stadium,Dallas Cowboys,80000,0.989474465374578
Dallas,cowboys,Detroit,lions,home,2010,1277973,696377,581596,11,81261.0,AT&T Stadium,Dallas Cowboys,80000,0.9844821008848033
Dallas,cowboys,New Orleans,saints,home,2010,1277973,696377,581596,12,93985.0,AT&T Stadium,Dallas Cowboys,80000,0.8511996595201362
Dallas,cowboys,Indianapolis,colts,away,2010,1277973,696377,581596,13,67471.0,AT&T Stadium,Dallas Cowboys,80000,1.0
Dallas,cowboys,Philadelphia,eagles,home,2010,1277973,696377,581596,14,85673.0,AT&T Stadium,Dallas Cowboys,80000,0.9337831055291632
Dallas,cowboys,Washington,redskins,home,2010,1277973,696377,581596,15,86904.0,AT&T Stadium,Dallas Cowboys,80000,0.9205560158335635
Dallas,cowboys,Arizona,cardinals,away,2010,1277973,696377,581596,16,66971.0,AT&T Stadium,Dallas Cowboys,80000,1.0
Dallas,cowboys,Philadelphia,eagles,away,2010,1277973,696377,581596,17,69144.0,AT&T Stadium,Dallas Cowboys,80000,1.0
Denver,broncos,Jacksonville,jaguars,away,2010,1129448,599264,530184,1,63636.0,Empower Field at Mile High,Denver Broncos,76125,1.0
Denver,broncos,Seattle,seahawks,home,2010,1129448,599264,530184,2,75130.0,Empower Field at Mile High,Denver Broncos,76125,1.0
Denver,broncos,Indianapolis,colts,home,2010,1129448,599264,530184,3,76401.0,Empower Field at Mile High,Denver Broncos,76125,0.996387481839243
Denver,broncos,Tennessee,titans,away,2010,1129448,599264,530184,4,69143.0,Empower Field at Mile High,Denver Broncos,76125,1.0
Denver,broncos,Baltimore,ravens,away,2010,1129448,599264,530184,5,71246.0,Empower Field at Mile High,Denver Broncos,76125,1.0
Denver,broncos,New York,jets,home,2010,1129448,599264,530184,6,75982.0,Empower Field at Mile High,Denver Broncos,76125,1.0
Denver,broncos,Oakland,raiders,home,2010,1129448,599264,530184,7,75835.0,Empower Field at Mile High,Denver Broncos,76125,1.0
Denver,broncos,San Francisco,49ers,away,2010,1129448,599264,530184,8,83941.0,Empower Field at Mile High,Denver Broncos,76125,0.9068869801408131
Denver,broncos,,,,2010,1129448,599264,530184,9,,Empower Field at Mile High,Denver Broncos,76125,
Denver,broncos,Kansas City,chiefs,home,2010,1129448,599264,530184,10,75334.0,Empower Field at Mile High,Denver Broncos,76125,1.0
Denver,broncos,San Diego,chargers,away,2010,1129448,599264,530184,11,68482.0,Empower Field at Mile High,Denver Broncos,76125,1.0
Denver,broncos,St. Louis,rams,home,2010,1129448,599264,530184,12,72736.0,Empower Field at Mile High,Denver Broncos,76125,1.0
Denver,broncos,Kansas City,chiefs,away,2010,1129448,599264,530184,13,67267.0,Empower Field at Mile High,Denver Broncos,76125,1.0
Denver,broncos,Arizona,cardinals,away,2010,1129448,599264,530184,14,62223.0,Empower Field at Mile High,Denver Broncos,76125,1.0
Denver,broncos,Oakland,raiders,away,2010,1129448,599264,530184,15,44246.0,Empower Field at Mile High,Denver Broncos,76125,1.0
Denver,broncos,Houston,texans,home,2010,1129448,599264,530184,16,73691.0,Empower Field at Mile High,Denver Broncos,76125,1.0
Denver,broncos,San Diego,chargers,home,2010,1129448,599264,530184,17,74155.0,Empower Field at Mile High,Denver Broncos,76125,1.0
Detroit,lions,Chicago,bears,away,2010,977218,450286,526932,1,62080.0,Ford Field,Detroit Lions,65000,1.0
Detroit,lions,Philadelphia,eagles,home,2010,977218,450286,526932,2,56688.0,Ford Field,Detroit Lions,65000,1.0
Detroit,lions,Minnesota,vikings,away,2010,977218,450286,526932,3,63377.0,Ford Field,Detroit Lions,65000,1.0
Detroit,lions,Green Bay,packers,away,2010,977218,450286,526932,4,70729.0,Ford Field,Detroit Lions,65000,0.9190006927851376
Detroit,lions,St. Louis,rams,home,2010,977218,450286,526932,5,55714.0,Ford Field,Detroit Lions,65000,1.0
Detroit,lions,New York,giants,away,2010,977218,450286,526932,6,78341.0,Ford Field,Detroit Lions,65000,0.8297060287716521
Detroit,lions,,,,2010,977218,450286,526932,7,,Ford Field,Detroit Lions,65000,
Detroit,lions,Washington,redskins,home,2010,977218,450286,526932,8,46329.0,Ford Field,Detroit Lions,65000,1.0
Detroit,lions,New York,jets,home,2010,977218,450286,526932,9,57799.0,Ford Field,Detroit Lions,65000,1.0
Detroit,lions,Buffalo,bills,away,2010,977218,450286,526932,10,56721.0,Ford Field,Detroit Lions,65000,1.0
Detroit,lions,Dallas,cowboys,away,2010,977218,450286,526932,11,81261.0,Ford Field,Detroit Lions,65000,0.7998917069689027
Detroit,lions,New England,patriots,home,2010,977218,450286,526932,12,60965.0,Ford Field,Detroit Lions,65000,1.0
Detroit,lions,Chicago,bears,home,2010,977218,450286,526932,13,58119.0,Ford Field,Detroit Lions,65000,1.0
Detroit,lions,Green Bay,packers,home,2010,977218,450286,526932,14,57659.0,Ford Field,Detroit Lions,65000,1.0
Detroit,lions,Tampa Bay,buccaneers,away,2010,977218,450286,526932,15,47692.0,Ford Field,Detroit Lions,65000,1.0
Detroit,lions,Miami,dolphins,away,2010,977218,450286,526932,16,66731.0,Ford Field,Detroit Lions,65000,0.9740600320690533
Detroit,lions,Minnesota,vikings,home,2010,977218,450286,526932,17,57013.0,Ford Field,Detroit Lions,65000,1.0
Green Bay,packers,Philadelphia,eagles,away,2010,1122668,566362,556306,1,69144.0,Lambeau Field,Green Bay Packers,81441,1.0
Green Bay,packers,Buffalo,bills,home,2010,1122668,566362,556306,2,70741.0,Lambeau Field,Green Bay Packers,81441,1.0
Green Bay,packers,Chicago,bears,away,2010,1122668,566362,556306,3,62179.0,Lambeau Field,Green Bay Packers,81441,1.0
Green Bay,packers,Detroit,lions,home,2010,1122668,566362,556306,4,70729.0,Lambeau Field,Green Bay Packers,81441,1.0
Green Bay,packers,Washington,redskins,away,2010,1122668,566362,556306,5,87760.0,Lambeau Field,Green Bay Packers,81441,0.9279968094804011
Green Bay,packers,Miami,dolphins,home,2010,1122668,566362,556306,6,70815.0,Lambeau Field,Green Bay Packers,81441,1.0
Green Bay,packers,Minnesota,vikings,home,2010,1122668,566362,556306,7,71107.0,Lambeau Field,Green Bay Packers,81441,1.0
Green Bay,packers,New York,jets,away,2010,1122668,566362,556306,8,78484.0,Lambeau Field,Green Bay Packers,81441,1.0
Green Bay,packers,Dallas,cowboys,home,2010,1122668,566362,556306,9,70913.0,Lambeau Field,Green Bay Packers,81441,1.0
Green Bay,packers,,,,2010,1122668,566362,556306,10,,Lambeau Field,Green Bay Packers,81441,
Green Bay,packers,Minnesota,vikings,away,2010,1122668,566362,556306,11,64120.0,Lambeau Field,Green Bay Packers,81441,1.0
Green Bay,packers,Atlanta,falcons,away,2010,1122668,566362,556306,12,68204.0,Lambeau Field,Green Bay Packers,81441,1.0
Green Bay,packers,San Francisco,49ers,home,2010,1122668,566362,556306,13,70575.0,Lambeau Field,Green Bay Packers,81441,1.0
Green Bay,packers,Detroit,lions,away,2010,1122668,566362,556306,14,57659.0,Lambeau Field,Green Bay Packers,81441,1.0
Green Bay,packers,New England,patriots,away,2010,1122668,566362,556306,15,68756.0,Lambeau Field,Green Bay Packers,81441,1.0
Green Bay,packers,New York,giants,home,2010,1122668,566362,556306,16,70649.0,Lambeau Field,Green Bay Packers,81441,1.0
Green Bay,packers,Chicago,bears,home,2010,1122668,566362,556306,17,70833.0,Lambeau Field,Green Bay Packers,81441,1.0
Houston,texans,Indianapolis,colts,home,2010,1108625,568643,539982,1,70974.0,NRG Stadium,Houston Texans,72220,1.0
Houston,texans,Washington,redskins,away,2010,1108625,568643,539982,2,88240.0,NRG Stadium,Houston Texans,72220,0.8184496826835902
Houston,texans,Dallas,cowboys,home,2010,1108625,568643,539982,3,71456.0,NRG Stadium,Houston Texans,72220,1.0
Houston,texans,Oakland,raiders,away,2010,1108625,568643,539982,4,32218.0,NRG Stadium,Houston Texans,72220,1.0
Houston,texans,New York,giants,home,2010,1108625,568643,539982,5,71110.0,NRG Stadium,Houston Texans,72220,1.0
Houston,texans,Kansas City,chiefs,home,2010,1108625,568643,539982,6,70926.0,NRG Stadium,Houston Texans,72220,1.0
Houston,texans,,,,2010,1108625,568643,539982,7,,NRG Stadium,Houston Texans,72220,
Houston,texans,Indianapolis,colts,away,2010,1108625,568643,539982,8,66363.0,NRG Stadium,Houston Texans,72220,1.0
Houston,texans,San Diego,chargers,home,2010,1108625,568643,539982,9,70886.0,NRG Stadium,Houston Texans,72220,1.0
Houston,texans,Jacksonville,jaguars,away,2010,1108625,568643,539982,10,62340.0,NRG Stadium,Houston Texans,72220,1.0
Houston,texans,New York,jets,away,2010,1108625,568643,539982,11,78843.0,NRG Stadium,Houston Texans,72220,0.9159976155143766
Houston,texans,Tennessee,titans,home,2010,1108625,568643,539982,12,70855.0,NRG Stadium,Houston Texans,72220,1.0
Houston,texans,Philadelphia,eagles,away,2010,1108625,568643,539982,13,69144.0,NRG Stadium,Houston Texans,72220,1.0
Houston,texans,Baltimore,ravens,home,2010,1108625,568643,539982,14,71413.0,NRG Stadium,Houston Texans,72220,1.0
Houston,texans,Tennessee,titans,away,2010,1108625,568643,539982,15,69143.0,NRG Stadium,Houston Texans,72220,1.0
Houston,texans,Denver,broncos,away,2010,1108625,568643,539982,16,73691.0,NRG Stadium,Houston Texans,72220,0.9800382679024575
Houston,texans,Jacksonville,jaguars,home,2010,1108625,568643,539982,17,71023.0,NRG Stadium,Houston Texans,72220,1.0
Indianapolis,colts,Houston,texans,away,2010,1093781,535802,557979,1,70974.0,Lucas Oil Stadium,Indianapolis Colts,67000,0.9440076647786514
Indianapolis,colts,New York,giants,home,2010,1093781,535802,557979,2,67275.0,Lucas Oil Stadium,Indianapolis Colts,67000,0.9959123002601263
Indianapolis,colts,Denver,broncos,away,2010,1093781,535802,557979,3,76401.0,Lucas Oil Stadium,Indianapolis Colts,67000,0.8769518723576917
Indianapolis,colts,Jacksonville,jaguars,away,2010,1093781,535802,557979,4,63111.0,Lucas Oil Stadium,Indianapolis Colts,67000,1.0
Indianapolis,colts,Kansas City,chiefs,home,2010,1093781,535802,557979,5,66869.0,Lucas Oil Stadium,Indianapolis Colts,67000,1.0
Indianapolis,colts,Washington,redskins,away,2010,1093781,535802,557979,6,87883.0,Lucas Oil Stadium,Indianapolis Colts,67000,0.7623772515731142
Indianapolis,colts,,,,2010,1093781,535802,557979,7,,Lucas Oil Stadium,Indianapolis Colts,67000,
Indianapolis,colts,Houston,texans,home,2010,1093781,535802,557979,8,66363.0,Lucas Oil Stadium,Indianapolis Colts,67000,1.0
Indianapolis,colts,Philadelphia,eagles,away,2010,1093781,535802,557979,9,69144.0,Lucas Oil Stadium,Indianapolis Colts,67000,0.9689922480620154
Indianapolis,colts,Cincinnati,bengals,home,2010,1093781,535802,557979,10,67404.0,Lucas Oil Stadium,Indianapolis Colts,67000,0.9940062904278678
Indianapolis,colts,New England,patriots,away,2010,1093781,535802,557979,11,68756.0,Lucas Oil Stadium,Indianapolis Colts,67000,0.974460410727791
Indianapolis,colts,San Diego,chargers,home,2010,1093781,535802,557979,12,66085.0,Lucas Oil Stadium,Indianapolis Colts,67000,1.0
Indianapolis,colts,Dallas,cowboys,home,2010,1093781,535802,557979,13,67471.0,Lucas Oil Stadium,Indianapolis Colts,67000,0.9930192230736168
Indianapolis,colts,Tennessee,titans,away,2010,1093781,535802,557979,14,69143.0,Lucas Oil Stadium,Indianapolis Colts,67000,0.9690062623837554
Indianapolis,colts,Jacksonville,jaguars,home,2010,1093781,535802,557979,15,67147.0,Lucas Oil Stadium,Indianapolis Colts,67000,0.9978107733778129
Indianapolis,colts,Oakland,raiders,away,2010,1093781,535802,557979,16,52567.0,Lucas Oil Stadium,Indianapolis Colts,67000,1.0
Indianapolis,colts,Tennessee,titans,home,2010,1093781,535802,557979,17,67188.0,Lucas Oil Stadium,Indianapolis Colts,67000,0.9972018812883253
Jacksonville,jaguars,Denver,broncos,home,2010,1061603,504262,557341,1,63636.0,TIAA Bank Field,Jacksonville Jaguars,67246,1.0
Jacksonville,jaguars,San Diego,chargers,away,2010,1061603,504262,557341,2,62691.0,TIAA Bank Field,Jacksonville Jaguars,67246,1.0
Jacksonville,jaguars,Philadelphia,eagles,home,2010,1061603,504262,557341,3,63256.0,TIAA Bank Field,Jacksonville Jaguars,67246,1.0
Jacksonville,jaguars,Indianapolis,colts,home,2010,1061603,504262,557341,4,63111.0,TIAA Bank Field,Jacksonville Jaguars,67246,1.0
Jacksonville,jaguars,Buffalo,bills,away,2010,1061603,504262,557341,5,58304.0,TIAA Bank Field,Jacksonville Jaguars,67246,1.0
Jacksonville,jaguars,Tennessee,titans,home,2010,1061603,504262,557341,6,63625.0,TIAA Bank Field,Jacksonville Jaguars,67246,1.0
Jacksonville,jaguars,Kansas City,chiefs,away,2010,1061603,504262,557341,7,69105.0,TIAA Bank Field,Jacksonville Jaguars,67246,0.9730989074596629
Jacksonville,jaguars,Dallas,cowboys,away,2010,1061603,504262,557341,8,81395.0,TIAA Bank Field,Jacksonville Jaguars,67246,0.8261686835800724
Jacksonville,jaguars,,,,2010,1061603,504262,557341,9,,TIAA Bank Field,Jacksonville Jaguars,67246,
Jacksonville,jaguars,Houston,texans,home,2010,1061603,504262,557341,10,62340.0,TIAA Bank Field,Jacksonville Jaguars,67246,1.0
Jacksonville,jaguars,Cleveland,browns,home,2010,1061603,504262,557341,11,62254.0,TIAA Bank Field,Jacksonville Jaguars,67246,1.0
Jacksonville,jaguars,New York,giants,away,2010,1061603,504262,557341,12,78533.0,TIAA Bank Field,Jacksonville Jaguars,67246,0.8562769791043255
Jacksonville,jaguars,Tennessee,titans,away,2010,1061603,504262,557341,13,69143.0,TIAA Bank Field,Jacksonville Jaguars,67246,0.9725641062725077
Jacksonville,jaguars,Oakland,raiders,home,2010,1061603,504262,557341,14,62570.0,TIAA Bank Field,Jacksonville Jaguars,67246,1.0
Jacksonville,jaguars,Indianapolis,colts,away,2010,1061603,504262,557341,15,67147.0,TIAA Bank Field,Jacksonville Jaguars,67246,1.0
Jacksonville,jaguars,Washington,redskins,home,2010,1061603,504262,557341,16,63470.0,TIAA Bank Field,Jacksonville Jaguars,67246,1.0
Jacksonville,jaguars,Houston,texans,away,2010,1061603,504262,557341,17,71023.0,TIAA Bank Field,Jacksonville Jaguars,67246,0.9468200442110303
Kansas City,chiefs,San Diego,chargers,home,2010,1069780,541380,528400,1,71297.0,Arrowhead Stadium,Kansas City Chiefs,76416,1.0
Kansas City,chiefs,Cleveland,browns,away,2010,1069780,541380,528400,2,65377.0,Arrowhead Stadium,Kansas City Chiefs,76416,1.0
Kansas City,chiefs,San Francisco,49ers,home,2010,1069780,541380,528400,3,68188.0,Arrowhead Stadium,Kansas City Chiefs,76416,1.0
Kansas City,chiefs,,,,2010,1069780,541380,528400,4,,Arrowhead Stadium,Kansas City Chiefs,76416,
Kansas City,chiefs,Indianapolis,colts,away,2010,1069780,541380,528400,5,66869.0,Arrowhead Stadium,Kansas City Chiefs,76416,1.0
Kansas City,chiefs,Houston,texans,away,2010,1069780,541380,528400,6,70926.0,Arrowhead Stadium,Kansas City Chiefs,76416,1.0
Kansas City,chiefs,Jacksonville,jaguars,home,2010,1069780,541380,528400,7,69105.0,Arrowhead Stadium,Kansas City Chiefs,76416,1.0
Kansas City,chiefs,Buffalo,bills,home,2010,1069780,541380,528400,8,66625.0,Arrowhead Stadium,Kansas City Chiefs,76416,1.0
Kansas City,chiefs,Oakland,raiders,away,2010,1069780,541380,528400,9,61075.0,Arrowhead Stadium,Kansas City Chiefs,76416,1.0
Kansas City,chiefs,Denver,broncos,away,2010,1069780,541380,528400,10,75334.0,Arrowhead Stadium,Kansas City Chiefs,76416,1.0
Kansas City,chiefs,Arizona,cardinals,home,2010,1069780,541380,528400,11,66247.0,Arrowhead Stadium,Kansas City Chiefs,76416,1.0
Kansas City,chiefs,Seattle,seahawks,away,2010,1069780,541380,528400,12,66370.0,Arrowhead Stadium,Kansas City Chiefs,76416,1.0
Kansas City,chiefs,Denver,broncos,home,2010,1069780,541380,528400,13,67267.0,Arrowhead Stadium,Kansas City Chiefs,76416,1.0
Kansas City,chiefs,San Diego,chargers,away,2010,1069780,541380,528400,14,66780.0,Arrowhead Stadium,Kansas City Chiefs,76416,1.0
Kansas City,chiefs,St. Louis,rams,away,2010,1069780,541380,528400,15,55669.0,Arrowhead Stadium,Kansas City Chiefs,76416,1.0
Kansas City,chiefs,Tennessee,titans,home,2010,1069780,541380,528400,16,65606.0,Arrowhead Stadium,Kansas City Chiefs,76416,1.0
Kansas City,chiefs,Oakland,raiders,home,2010,1069780,541380,528400,17,67045.0,Arrowhead Stadium,Kansas City Chiefs,76416,1.0
Miami,dolphins,Buffalo,bills,away,2010,1077049,541959,535090,1,69295.0,Hard Rock Stadium,Miami Dolphins,65326,0.9427231401977054
Miami,dolphins,Minnesota,vikings,away,2010,1077049,541959,535090,2,63846.0,Hard Rock Stadium,Miami Dolphins,65326,1.0
Miami,dolphins,New York,jets,home,2010,1077049,541959,535090,3,70481.0,Hard Rock Stadium,Miami Dolphins,65326,0.9268597210595764
Miami,dolphins,New England,patriots,home,2010,1077049,541959,535090,4,69090.0,Hard Rock Stadium,Miami Dolphins,65326,0.945520335793892
Miami,dolphins,,,,2010,1077049,541959,535090,5,,Hard Rock Stadium,Miami Dolphins,65326,
Miami,dolphins,Green Bay,packers,away,2010,1077049,541959,535090,6,70815.0,Hard Rock Stadium,Miami Dolphins,65326,0.9224881734095883
Miami,dolphins,Pittsburgh,steelers,home,2010,1077049,541959,535090,7,69867.0,Hard Rock Stadium,Miami Dolphins,65326,0.9350050810826285
Miami,dolphins,Cincinnati,bengals,away,2010,1077049,541959,535090,8,63179.0,Hard Rock Stadium,Miami Dolphins,65326,1.0
Miami,dolphins,Baltimore,ravens,away,2010,1077049,541959,535090,9,71305.0,Hard Rock Stadium,Miami Dolphins,65326,0.9161489376621555
Miami,dolphins,Tennessee,titans,home,2010,1077049,541959,535090,10,65585.0,Hard Rock Stadium,Miami Dolphins,65326,0.9960509262788747
Miami,dolphins,Chicago,bears,home,2010,1077049,541959,535090,11,68752.0,Hard Rock Stadium,Miami Dolphins,65326,0.9501687223644403
Miami,dolphins,Oakland,raiders,away,2010,1077049,541959,535090,12,48946.0,Hard Rock Stadium,Miami Dolphins,65326,1.0
Miami,dolphins,Cleveland,browns,home,2010,1077049,541959,535090,13,65942.0,Hard Rock Stadium,Miami Dolphins,65326,0.990658457432289
Miami,dolphins,New York,jets,away,2010,1077049,541959,535090,14,78948.0,Hard Rock Stadium,Miami Dolphins,65326,0.8274560470182906
Miami,dolphins,Buffalo,bills,home,2010,1077049,541959,535090,15,65511.0,Hard Rock Stadium,Miami Dolphins,65326,0.9971760467707713
Miami,dolphins,Detroit,lions,home,2010,1077049,541959,535090,16,66731.0,Hard Rock Stadium,Miami Dolphins,65326,0.9789453177683536
Miami,dolphins,New England,patriots,away,2010,1077049,541959,535090,17,68756.0,Hard Rock Stadium,Miami Dolphins,65326,0.950113444644831
Minnesota,vikings,New Orleans,saints,away,2010,1029797,470009,559788,1,70051.0,U.S. Bank Stadium,Minnesota Vikings,66655,0.951521034674737
Minnesota,vikings,Miami,dolphins,home,2010,1029797,470009,559788,2,63846.0,U.S. Bank Stadium,Minnesota Vikings,66655,1.0
Minnesota,vikings,Detroit,lions,home,2010,1029797,470009,559788,3,63377.0,U.S. Bank Stadium,Minnesota Vikings,66655,1.0
Minnesota,vikings,,,,2010,1029797,470009,559788,4,,U.S. Bank Stadium,Minnesota Vikings,66655,
Minnesota,vikings,New York,jets,away,2010,1029797,470009,559788,5,77909.0,U.S. Bank Stadium,Minnesota Vikings,66655,0.8555494230448344
Minnesota,vikings,Dallas,cowboys,home,2010,1029797,470009,559788,6,64120.0,U.S. Bank Stadium,Minnesota Vikings,66655,1.0
Minnesota,vikings,Green Bay,packers,away,2010,1029797,470009,559788,7,71107.0,U.S. Bank Stadium,Minnesota Vikings,66655,0.9373901303669119
Minnesota,vikings,New England,patriots,away,2010,1029797,470009,559788,8,68756.0,U.S. Bank Stadium,Minnesota Vikings,66655,0.9694426668218047
Minnesota,vikings,Arizona,cardinals,home,2010,1029797,470009,559788,9,64120.0,U.S. Bank Stadium,Minnesota Vikings,66655,1.0
Minnesota,vikings,Chicago,bears,away,2010,1029797,470009,559788,10,62206.0,U.S. Bank Stadium,Minnesota Vikings,66655,1.0
Minnesota,vikings,Green Bay,packers,home,2010,1029797,470009,559788,11,64120.0,U.S. Bank Stadium,Minnesota Vikings,66655,1.0
Minnesota,vikings,Washington,redskins,away,2010,1029797,470009,559788,12,83602.0,U.S. Bank Stadium,Minnesota Vikings,66655,0.7972895385277864
Minnesota,vikings,Buffalo,bills,home,2010,1029797,470009,559788,13,64012.0,U.S. Bank Stadium,Minnesota Vikings,66655,1.0
Minnesota,vikings,New York,giants,home,2010,1029797,470009,559788,14,45910.0,U.S. Bank Stadium,Minnesota Vikings,66655,1.0
Minnesota,vikings,Chicago,bears,home,2010,1029797,470009,559788,15,40504.0,U.S. Bank Stadium,Minnesota Vikings,66655,1.0
Minnesota,vikings,Philadelphia,eagles,away,2010,1029797,470009,559788,16,69144.0,U.S. Bank Stadium,Minnesota Vikings,66655,0.9640026611130394
Minnesota,vikings,Detroit,lions,away,2010,1029797,470009,559788,17,57013.0,U.S. Bank Stadium,Minnesota Vikings,66655,1.0
New England,patriots,Cincinnati,bengals,home,2010,1088753,550048,538705,1,68756.0,Gillette Stadium,New England Patriots,66829,0.9719733550526499
New England,patriots,New York,jets,away,2010,1088753,550048,538705,2,78535.0,Gillette Stadium,New England Patriots,66829,0.8509454383395938
New England,patriots,Buffalo,bills,home,2010,1088753,550048,538705,3,68756.0,Gillette Stadium,New England Patriots,66829,0.9719733550526499
New England,patriots,Miami,dolphins,away,2010,1088753,550048,538705,4,69090.0,Gillette Stadium,New England Patriots,66829,0.967274569402229
New England,patriots,,,,2010,1088753,550048,538705,5,,Gillette Stadium,New England Patriots,66829,
New England,patriots,Baltimore,ravens,home,2010,1088753,550048,538705,6,68756.0,Gillette Stadium,New England Patriots,66829,0.9719733550526499
New England,patriots,San Diego,chargers,away,2010,1088753,550048,538705,7,68836.0,Gillette Stadium,New England Patriots,66829,0.9708437445522692
New England,patriots,Minnesota,vikings,home,2010,1088753,550048,538705,8,68756.0,Gillette Stadium,New England Patriots,66829,0.9719733550526499
New England,patriots,Cleveland,browns,away,2010,1088753,550048,538705,9,66292.0,Gillette Stadium,New England Patriots,66829,1.0
New England,patriots,Pittsburgh,steelers,away,2010,1088753,550048,538705,10,64359.0,Gillette Stadium,New England Patriots,66829,1.0
New England,patriots,Indianapolis,colts,home,2010,1088753,550048,538705,11,68756.0,Gillette Stadium,New England Patriots,66829,0.9719733550526499
New England,patriots,Detroit,lions,away,2010,1088753,550048,538705,12,60965.0,Gillette Stadium,New England Patriots,66829,1.0
New England,patriots,New York,jets,home,2010,1088753,550048,538705,13,68756.0,Gillette Stadium,New England Patriots,66829,0.9719733550526499
New England,patriots,Chicago,bears,away,2010,1088753,550048,538705,14,62347.0,Gillette Stadium,New England Patriots,66829,1.0
New England,patriots,Green Bay,packers,home,2010,1088753,550048,538705,15,68756.0,Gillette Stadium,New England Patriots,66829,0.9719733550526499
New England,patriots,Buffalo,bills,away,2010,1088753,550048,538705,16,68281.0,Gillette Stadium,New England Patriots,66829,0.9787349335832809
New England,patriots,Miami,dolphins,home,2010,1088753,550048,538705,17,68756.0,Gillette Stadium,New England Patriots,66829,0.9719733550526499
New Orleans,saints,Minnesota,vikings,home,2010,1113131,560304,552827,1,70051.0,Caesars Superdome,New Orleans Saints,73208,1.0
New Orleans,saints,San Francisco,49ers,away,2010,1113131,560304,552827,2,69732.0,Caesars Superdome,New Orleans Saints,73208,1.0
New Orleans,saints,Atlanta,falcons,home,2010,1113131,560304,552827,3,70051.0,Caesars Superdome,New Orleans Saints,73208,1.0
New Orleans,saints,Carolina,panthers,home,2010,1113131,560304,552827,4,70016.0,Caesars Superdome,New Orleans Saints,73208,1.0
New Orleans,saints,Arizona,cardinals,away,2010,1113131,560304,552827,5,62621.0,Caesars Superdome,New Orleans Saints,73208,1.0
New Orleans,saints,Tampa Bay,buccaneers,away,2010,1113131,560304,552827,6,51759.0,Caesars Superdome,New Orleans Saints,73208,1.0
New Orleans,saints,Cleveland,browns,home,2010,1113131,560304,552827,7,70077.0,Caesars Superdome,New Orleans Saints,73208,1.0
New Orleans,saints,Pittsburgh,steelers,home,2010,1113131,560304,552827,8,70011.0,Caesars Superdome,New Orleans Saints,73208,1.0
New Orleans,saints,Carolina,panthers,away,2010,1113131,560304,552827,9,73191.0,Caesars Superdome,New Orleans Saints,73208,1.0
New Orleans,saints,,,,2010,1113131,560304,552827,10,,Caesars Superdome,New Orleans Saints,73208,
New Orleans,saints,Seattle,seahawks,home,2010,1113131,560304,552827,11,70015.0,Caesars Superdome,New Orleans Saints,73208,1.0
New Orleans,saints,Dallas,cowboys,away,2010,1113131,560304,552827,12,93985.0,Caesars Superdome,New Orleans Saints,73208,0.7789328084268766
