year,team_full_name,week,weekly_attendance,Stadium,Capacity,weekly_attendance_percent
2014,Philadelphia Eagles,2,64871.0,Lincoln Financial Field,69596,0.9321081671360423
2014,Philadelphia Eagles,3,69596.0,Lincoln Financial Field,69596,1.0
2014,Philadelphia Eagles,4,70799.0,Lincoln Financial Field,69596,1.0172854761767918
2014,Philadelphia Eagles,5,69596.0,Lincoln Financial Field,69596,1.0
2014,Philadelphia Eagles,6,69596.0,Lincoln Financial Field,69596,1.0
2014,Philadelphia Eagles,7,,Lincoln Financial Field,69596,
2014,Philadelphia Eagles,8,61789.0,Lincoln Financial Field,69596,0.8878240128743031
2014,Philadelphia Eagles,9,71780.0,Lincoln Financial Field,69596,1.0313811138571183
2014,Philadelphia Eagles,10,69596.0,Lincoln Financial Field,69596,1.0
2014,Philadelphia Eagles,11,78270.0,Lincoln Financial Field,69596,1.1246335996321628
2014,Philadelphia Eagles,12,69596.0,Lincoln Financial Field,69596,1.0
2014,Philadelphia Eagles,13,91379.0,Lincoln Financial Field,69596,1.312992125984252
2014,Philadelphia Eagles,14,69596.0,Lincoln Financial Field,69596,1.0
2014,Philadelphia Eagles,15,69596.0,Lincoln Financial Field,69596,1.0
2014,Philadelphia Eagles,16,78897.0,Lincoln Financial Field,69596,1.1336427380883958
2014,Philadelphia Eagles,17,79150.0,Lincoln Financial Field,69596,1.1372780044830162
2014,Pittsburgh Steelers,1,64598.0,Acrisure Stadium,68400,0.9444152046783626
2014,Pittsburgh Steelers,2,71181.0,Acrisure Stadium,68400,1.0406578947368421
2014,Pittsburgh Steelers,3,73945.0,Acrisure Stadium,68400,1.0810672514619883
2014,Pittsburgh Steelers,4,62910.0,Acrisure Stadium,68400,0.9197368421052632
2014,Pittsburgh Steelers,5,66198.0,Acrisure Stadium,68400,0.9678070175438597
2014,Pittsburgh Steelers,6,67431.0,Acrisure Stadium,68400,0.9858333333333333
2014,Pittsburgh Steelers,7,56375.0,Acrisure Stadium,68400,0.8241959064327485
2014,Pittsburgh Steelers,8,62479.0,Acrisure Stadium,68400,0.9134356725146199
2014,Pittsburgh Steelers,9,63971.0,Acrisure Stadium,68400,0.9352485380116959
2014,Pittsburgh Steelers,10,78160.0,Acrisure Stadium,68400,1.142690058479532
2014,Pittsburgh Steelers,11,69143.0,Acrisure Stadium,68400,1.0108625730994152
2014,Pittsburgh Steelers,12,,Acrisure Stadium,68400,
2014,Pittsburgh Steelers,13,61916.0,Acrisure Stadium,68400,0.9052046783625731
2014,Pittsburgh Steelers,14,65512.0,Acrisure Stadium,68400,0.9577777777777777
2014,Pittsburgh Steelers,15,71161.0,Acrisure Stadium,68400,1.0403654970760234
2014,Pittsburgh Steelers,16,60865.0,Acrisure Stadium,68400,0.8898391812865497
2014,Pittsburgh Steelers,17,64697.0,Acrisure Stadium,68400,0.9458625730994152
2014,San Diego Chargers,1,61292.0,San Diego Stadium,71500,0.8572307692307692
2014,San Diego Chargers,2,67916.0,San Diego Stadium,71500,0.9498741258741259
2014,San Diego Chargers,3,68611.0,San Diego Stadium,71500,0.9595944055944056
2014,San Diego Chargers,4,56553.0,San Diego Stadium,71500,0.790951048951049
2014,San Diego Chargers,5,63471.0,San Diego Stadium,71500,0.8877062937062937
2014,San Diego Chargers,6,53329.0,San Diego Stadium,71500,0.7458601398601399
2014,San Diego Chargers,7,65260.0,San Diego Stadium,71500,0.9127272727272727
2014,San Diego Chargers,8,76907.0,San Diego Stadium,71500,1.0756223776223777
2014,San Diego Chargers,9,70222.0,San Diego Stadium,71500,0.9821258741258742
2014,San Diego Chargers,10,,San Diego Stadium,71500,
2014,San Diego Chargers,11,66720.0,San Diego Stadium,71500,0.9331468531468532
2014,San Diego Chargers,12,66040.0,San Diego Stadium,71500,0.9236363636363636
2014,San Diego Chargers,13,71060.0,San Diego Stadium,71500,0.9938461538461538
2014,San Diego Chargers,14,68815.0,San Diego Stadium,71500,0.9624475524475524
2014,San Diego Chargers,15,68682.0,San Diego Stadium,71500,0.9605874125874125
2014,San Diego Chargers,16,70699.0,San Diego Stadium,71500,0.9887972027972028
2014,San Diego Chargers,17,73952.0,San Diego Stadium,71500,1.0342937062937063
2014,San Francisco 49ers,1,91174.0,Levi's Stadium,68500,1.331007299270073
2014,San Francisco 49ers,2,70799.0,Levi's Stadium,68500,1.0335620437956203
2014,San Francisco 49ers,3,61572.0,Levi's Stadium,68500,0.8988613138686131
2014,San Francisco 49ers,4,70799.0,Levi's Stadium,68500,1.0335620437956203
2014,San Francisco 49ers,5,70799.0,Levi's Stadium,68500,1.0335620437956203
2014,San Francisco 49ers,6,56851.0,Levi's Stadium,68500,0.829941605839416
2014,San Francisco 49ers,7,77047.0,Levi's Stadium,68500,1.1247737226277372
2014,San Francisco 49ers,8,,Levi's Stadium,68500,
2014,San Francisco 49ers,9,70799.0,Levi's Stadium,68500,1.0335620437956203
2014,San Francisco 49ers,10,73129.0,Levi's Stadium,68500,1.0675766423357664
2014,San Francisco 49ers,11,80352.0,Levi's Stadium,68500,1.173021897810219
2014,San Francisco 49ers,12,70799.0,Levi's Stadium,68500,1.0335620437956203
2014,San Francisco 49ers,13,70799.0,Levi's Stadium,68500,1.0335620437956203
2014,San Francisco 49ers,14,55300.0,Levi's Stadium,68500,0.8072992700729927
2014,San Francisco 49ers,15,68526.0,Levi's Stadium,68500,1.0003795620437956
2014,San Francisco 49ers,16,70699.0,Levi's Stadium,68500,1.0321021897810219
2014,San Francisco 49ers,17,70699.0,Levi's Stadium,68500,1.0321021897810219
2014,Seattle Seahawks,1,68424.0,Lumen Field,69000,0.9916521739130435
2014,Seattle Seahawks,2,67916.0,Lumen Field,69000,0.9842898550724638
2014,Seattle Seahawks,3,68447.0,Lumen Field,69000,0.9919855072463768
2014,Seattle Seahawks,4,,Lumen Field,69000,
2014,Seattle Seahawks,5,79522.0,Lumen Field,69000,1.1524927536231884
2014,Seattle Seahawks,6,68432.0,Lumen Field,69000,0.991768115942029
2014,Seattle Seahawks,7,57855.0,Lumen Field,69000,0.8384782608695652
2014,Seattle Seahawks,8,74042.0,Lumen Field,69000,1.073072463768116
2014,Seattle Seahawks,9,68337.0,Lumen Field,69000,0.9903913043478261
2014,Seattle Seahawks,10,68352.0,Lumen Field,69000,0.9906086956521739
2014,Seattle Seahawks,11,76463.0,Lumen Field,69000,1.108159420289855
2014,Seattle Seahawks,12,68327.0,Lumen Field,69000,0.9902463768115942
2014,Seattle Seahawks,13,70799.0,Lumen Field,69000,1.026072463768116
2014,Seattle Seahawks,14,69596.0,Lumen Field,69000,1.0086376811594202
2014,Seattle Seahawks,15,68526.0,Lumen Field,69000,0.9931304347826087
2014,Seattle Seahawks,16,63806.0,Lumen Field,69000,0.9247246376811594
2014,Seattle Seahawks,17,68453.0,Lumen Field,69000,0.992072463768116
2014,St. Louis Rams,1,55919.0,SoFi Stadium,70240,0.7961133257403189
2014,St. Louis Rams,2,59923.0,SoFi Stadium,70240,0.8531178815489749
2014,St. Louis Rams,3,58739.0,SoFi Stadium,70240,0.8362613895216401
2014,St. Louis Rams,4,,SoFi Stadium,70240,
2014,St. Louis Rams,5,69596.0,SoFi Stadium,70240,0.9908314350797266
2014,St. Louis Rams,6,56851.0,SoFi Stadium,70240,0.809382118451025
2014,St. Louis Rams,7,57855.0,SoFi Stadium,70240,0.8236759681093394
2014,St. Louis Rams,8,75972.0,SoFi Stadium,70240,1.0816059225512529
2014,St. Louis Rams,9,70799.0,SoFi Stadium,70240,1.0079584282460137
2014,St. Louis Rams,10,61363.0,SoFi Stadium,70240,0.8736190205011389
2014,St. Louis Rams,11,59401.0,SoFi Stadium,70240,0.8456862186788154
2014,St. Louis Rams,12,66040.0,SoFi Stadium,70240,0.9402050113895216
2014,St. Louis Rams,13,55650.0,SoFi Stadium,70240,0.7922835990888383
2014,St. Louis Rams,14,71120.0,SoFi Stadium,70240,1.0125284738041003
2014,St. Louis Rams,15,55880.0,SoFi Stadium,70240,0.7955580865603644
2014,St. Louis Rams,16,55851.0,SoFi Stadium,70240,0.7951452164009112
2014,St. Louis Rams,17,68453.0,SoFi Stadium,70240,0.9745586560364464
2014,Tampa Bay Buccaneers,1,62442.0,Raymond James Stadium,69218,0.9021063885116588
2014,Tampa Bay Buccaneers,2,59923.0,Raymond James Stadium,69218,0.8657141206044671
2014,Tampa Bay Buccaneers,3,70318.0,Raymond James Stadium,69218,1.0158918200468086
2014,Tampa Bay Buccaneers,4,62910.0,Raymond James Stadium,69218,0.9088676355861193
2014,Tampa Bay Buccaneers,5,73004.0,Raymond James Stadium,69218,1.0546967551792885
2014,Tampa Bay Buccaneers,6,60041.0,Raymond James Stadium,69218,0.8674188794822156
2014,Tampa Bay Buccaneers,7,,Raymond James Stadium,69218,
2014,Tampa Bay Buccaneers,8,56577.0,Raymond James Stadium,69218,0.8173740934439019
2014,Tampa Bay Buccaneers,9,67431.0,Raymond James Stadium,69218,0.9741830159785027
2014,Tampa Bay Buccaneers,10,57751.0,Raymond James Stadium,69218,0.8343349995665867
2014,Tampa Bay Buccaneers,11,77442.0,Raymond James Stadium,69218,1.1188130255135946
2014,Tampa Bay Buccaneers,12,61109.0,Raymond James Stadium,69218,0.8828483920367535
2014,Tampa Bay Buccaneers,13,56340.0,Raymond James Stadium,69218,0.8139501285792713
2014,Tampa Bay Buccaneers,14,61489.0,Raymond James Stadium,69218,0.8883382935074692
2014,Tampa Bay Buccaneers,15,72842.0,Raymond James Stadium,69218,1.0523563234996678
2014,Tampa Bay Buccaneers,16,64247.0,Raymond James Stadium,69218,0.9281834204975584
2014,Tampa Bay Buccaneers,17,59952.0,Raymond James Stadium,69218,0.8661330867693374
2014,Tennessee Titans,1,73569.0,Nissan Stadium,69143,1.06401226443747
2014,Tennessee Titans,2,69143.0,Nissan Stadium,69143,1.0
2014,Tennessee Titans,3,56743.0,Nissan Stadium,69143,0.8206615275588274
2014,Tennessee Titans,4,64757.0,Nissan Stadium,69143,0.936566246763953
2014,Tennessee Titans,5,69143.0,Nissan Stadium,69143,1.0
2014,Tennessee Titans,6,69143.0,Nissan Stadium,69143,1.0
2014,Tennessee Titans,7,75227.0,Nissan Stadium,69143,1.0879915537364593
2014,Tennessee Titans,8,69143.0,Nissan Stadium,69143,1.0
2014,Tennessee Titans,9,,Nissan Stadium,69143,
2014,Tennessee Titans,10,70914.0,Nissan Stadium,69143,1.0256135834430093
2014,Tennessee Titans,11,69143.0,Nissan Stadium,69143,1.0
2014,Tennessee Titans,12,69596.0,Nissan Stadium,69143,1.0065516393561171
2014,Tennessee Titans,13,71714.0,Nissan Stadium,69143,1.037183807471472
2014,Tennessee Titans,14,69143.0,Nissan Stadium,69143,1.0
2014,Tennessee Titans,15,69143.0,Nissan Stadium,69143,1.0
2014,Tennessee Titans,16,61202.0,Nissan Stadium,69143,0.8851510637374717
2014,Tennessee Titans,17,69143.0,Nissan Stadium,69143,1.0
2014,Washington Redskins,1,71770.0,Commanders Field,62000,1.1575806451612902
2014,Washington Redskins,2,80037.0,Commanders Field,62000,1.2909193548387097
2014,Washington Redskins,3,69596.0,Commanders Field,62000,1.122516129032258
2014,Washington Redskins,4,80573.0,Commanders Field,62000,1.2995645161290323
2014,Washington Redskins,5,79522.0,Commanders Field,62000,1.2826129032258065
2014,Washington Redskins,6,61139.0,Commanders Field,62000,0.9861129032258065
2014,Washington Redskins,7,75227.0,Commanders Field,62000,1.2133387096774193
2014,Washington Redskins,8,87055.0,Commanders Field,62000,1.4041129032258064
2014,Washington Redskins,9,52252.0,Commanders Field,62000,0.8427741935483871
2014,Washington Redskins,10,,Commanders Field,62000,
2014,Washington Redskins,11,77442.0,Commanders Field,62000,1.2490645161290324
2014,Washington Redskins,12,70799.0,Commanders Field,62000,1.1419193548387097
2014,Washington Redskins,13,65352.0,Commanders Field,62000,1.0540645161290323
2014,Washington Redskins,14,71120.0,Commanders Field,62000,1.1470967741935485
2014,Washington Redskins,15,77628.0,Commanders Field,62000,1.2520645161290322
2014,Washington Redskins,16,78897.0,Commanders Field,62000,1.2725322580645162
2014,Washington Redskins,17,80897.0,Commanders Field,62000,1.3047903225806452
2015,Arizona Cardinals,1,62903.0,State Farm Stadium,63400,0.9921608832807571
2015,Arizona Cardinals,2,62351.0,State Farm Stadium,63400,0.9834542586750789
2015,Arizona Cardinals,3,63663.0,State Farm Stadium,63400,1.004148264984227
2015,Arizona Cardinals,4,63146.0,State Farm Stadium,63400,0.9959936908517351
2015,Arizona Cardinals,5,60816.0,State Farm Stadium,63400,0.9592429022082019
2015,Arizona Cardinals,6,63846.0,State Farm Stadium,63400,1.0070347003154574
2015,Arizona Cardinals,7,64722.0,State Farm Stadium,63400,1.0208517350157729
2015,Arizona Cardinals,8,67431.0,State Farm Stadium,63400,1.0635804416403785
2015,Arizona Cardinals,9,,State Farm Stadium,63400,
2015,Arizona Cardinals,10,69005.0,State Farm Stadium,63400,1.0884069400630916
2015,Arizona Cardinals,11,64745.0,State Farm Stadium,63400,1.0212145110410094
2015,Arizona Cardinals,12,70799.0,State Farm Stadium,63400,1.1167034700315457
2015,Arizona Cardinals,13,51115.0,State Farm Stadium,63400,0.806230283911672
2015,Arizona Cardinals,14,64784.0,State Farm Stadium,63400,1.0218296529968454
2015,Arizona Cardinals,15,69596.0,State Farm Stadium,63400,1.0977287066246058
2015,Arizona Cardinals,16,64878.0,State Farm Stadium,63400,1.0233123028391167
2015,Arizona Cardinals,17,64646.0,State Farm Stadium,63400,1.0196529968454258
2015,Atlanta Falcons,1,70516.0,Mercedes Benz Stadium,71000,0.9931830985915493
2015,Atlanta Falcons,2,77678.0,Mercedes Benz Stadium,71000,1.094056338028169
2015,Atlanta Falcons,3,90345.0,Mercedes Benz Stadium,71000,1.2724647887323943
2015,Atlanta Falcons,4,69904.0,Mercedes Benz Stadium,71000,0.9845633802816901
2015,Atlanta Falcons,5,70178.0,Mercedes Benz Stadium,71000,0.9884225352112677
2015,Atlanta Falcons,6,73018.0,Mercedes Benz Stadium,71000,1.0284225352112677
2015,Atlanta Falcons,7,63329.0,Mercedes Benz Stadium,71000,0.8919577464788733
2015,Atlanta Falcons,8,70524.0,Mercedes Benz Stadium,71000,0.9932957746478873
2015,Atlanta Falcons,9,70799.0,Mercedes Benz Stadium,71000,0.9971690140845071
2015,Atlanta Falcons,10,,Mercedes Benz Stadium,71000,
2015,Atlanta Falcons,11,70433.0,Mercedes Benz Stadium,71000,0.9920140845070422
2015,Atlanta Falcons,12,70610.0,Mercedes Benz Stadium,71000,0.9945070422535212
2015,Atlanta Falcons,13,58221.0,Mercedes Benz Stadium,71000,0.8200140845070423
2015,Atlanta Falcons,14,74420.0,Mercedes Benz Stadium,71000,1.048169014084507
2015,Atlanta Falcons,15,64016.0,Mercedes Benz Stadium,71000,0.9016338028169014
2015,Atlanta Falcons,16,70981.0,Mercedes Benz Stadium,71000,0.9997323943661972
2015,Atlanta Falcons,17,69699.0,Mercedes Benz Stadium,71000,0.9816760563380281
2015,Baltimore Ravens,1,76798.0,M&T Bank Stadium,71008,1.0815401081568274
2015,Baltimore Ravens,2,53500.0,M&T Bank Stadium,71008,0.753436232537179
2015,Baltimore Ravens,3,70970.0,M&T Bank Stadium,71008,0.9994648490310951
2015,Baltimore Ravens,4,63929.0,M&T Bank Stadium,71008,0.9003070076611086
2015,Baltimore Ravens,5,71046.0,M&T Bank Stadium,71008,1.0005351509689049
2015,Baltimore Ravens,6,70799.0,M&T Bank Stadium,71008,0.997056669671023
2015,Baltimore Ravens,7,64722.0,M&T Bank Stadium,71008,0.9114747634069401
2015,Baltimore Ravens,8,70829.0,M&T Bank Stadium,71008,0.9974791572780531
2015,Baltimore Ravens,9,,M&T Bank Stadium,71008,
2015,Baltimore Ravens,10,70837.0,M&T Bank Stadium,71008,0.9975918206399279
2015,Baltimore Ravens,11,71105.0,M&T Bank Stadium,71008,1.001366043262731
2015,Baltimore Ravens,12,64380.0,M&T Bank Stadium,71008,0.9066584046867958
2015,Baltimore Ravens,13,64519.0,M&T Bank Stadium,71008,0.9086159305993691
2015,Baltimore Ravens,14,71179.0,M&T Bank Stadium,71008,1.002408179360072
2015,Baltimore Ravens,15,70791.0,M&T Bank Stadium,71008,0.9969440063091483
2015,Baltimore Ravens,16,71261.0,M&T Bank Stadium,71008,1.003562978819288
2015,Baltimore Ravens,17,57254.0,M&T Bank Stadium,71008,0.8063035150968905
2015,Buffalo Bills,1,70319.0,Highmark Stadium,71608,0.9819992179644732
2015,Buffalo Bills,2,70858.0,Highmark Stadium,71608,0.9895263099095073
2015,Buffalo Bills,3,64869.0,Highmark Stadium,71608,0.9058904033068931
2015,Buffalo Bills,4,70677.0,Highmark Stadium,71608,0.9869986593676684
2015,Buffalo Bills,5,65670.0,Highmark Stadium,71608,0.9170763043235393
2015,Buffalo Bills,6,69593.0,Highmark Stadium,71608,0.9718606859568764
2015,Buffalo Bills,7,84021.0,Highmark Stadium,71608,1.1733465534577143
2015,Buffalo Bills,8,,Highmark Stadium,71608,
2015,Buffalo Bills,9,70214.0,Highmark Stadium,71608,0.9805329013518043
2015,Buffalo Bills,10,78160.0,Highmark Stadium,71608,1.0914981566305442
2015,Buffalo Bills,11,66829.0,Highmark Stadium,71608,0.9332616467433806
2015,Buffalo Bills,12,72493.0,Highmark Stadium,71608,1.0123589543067815
2015,Buffalo Bills,13,68544.0,Highmark Stadium,71608,0.9572114847503073
2015,Buffalo Bills,14,69596.0,Highmark Stadium,71608,0.9719025807172383
2015,Buffalo Bills,15,80124.0,Highmark Stadium,71608,1.1189252597475143
2015,Buffalo Bills,16,70172.0,Highmark Stadium,71608,0.9799463747067366
2015,Buffalo Bills,17,68670.0,Highmark Stadium,71608,0.95897106468551
2015,Carolina Panthers,1,60733.0,Bank of America Stadium,74867,0.8112118824047978
2015,Carolina Panthers,2,73254.0,Bank of America Stadium,74867,0.9784551270920432
2015,Carolina Panthers,3,73402.0,Bank of America Stadium,74867,0.9804319660197417
2015,Carolina Panthers,4,57468.0,Bank of America Stadium,74867,0.7676012128173961
2015,Carolina Panthers,5,,Bank of America Stadium,74867,
2015,Carolina Panthers,6,69020.0,Bank of America Stadium,74867,0.9219015053361294
2015,Carolina Panthers,7,74194.0,Bank of America Stadium,74867,0.9910107256868848
2015,Carolina Panthers,8,74136.0,Bank of America Stadium,74867,0.9902360185395435
2015,Carolina Panthers,9,74461.0,Bank of America Stadium,74867,0.994577049968611
2015,Carolina Panthers,10,63591.0,Bank of America Stadium,74867,0.8493862449410288
2015,Carolina Panthers,11,74418.0,Bank of America Stadium,74867,0.9940026981179959
2015,Carolina Panthers,12,90909.0,Bank of America Stadium,74867,1.214273311338774
2015,Carolina Panthers,13,73097.0,Bank of America Stadium,74867,0.9763580749863091
2015,Carolina Panthers,14,74420.0,Bank of America Stadium,74867,0.9940294121575594
2015,Carolina Panthers,15,79436.0,Bank of America Stadium,74867,1.0610282233827988
2015,Carolina Panthers,16,70981.0,Bank of America Stadium,74867,0.9480946211281339
2015,Carolina Panthers,17,74169.0,Bank of America Stadium,74867,0.9906768001923411
2015,Chicago Bears,1,62442.0,Soldier Field,61500,1.0153170731707317
2015,Chicago Bears,2,62351.0,Soldier Field,61500,1.0138373983739837
2015,Chicago Bears,3,69002.0,Soldier Field,61500,1.1219837398373984
2015,Chicago Bears,4,62409.0,Soldier Field,61500,1.014780487804878
2015,Chicago Bears,5,75799.0,Soldier Field,61500,1.2325040650406505
2015,Chicago Bears,6,57648.0,Soldier Field,61500,0.9373658536585366
2015,Chicago Bears,7,,Soldier Field,61500,
2015,Chicago Bears,8,62311.0,Soldier Field,61500,1.0131869918699188
2015,Chicago Bears,9,68033.0,Soldier Field,61500,1.1062276422764228
2015,Chicago Bears,10,58653.0,Soldier Field,61500,0.9537073170731707
2015,Chicago Bears,11,62483.0,Soldier Field,61500,1.0159837398373983
2015,Chicago Bears,12,78488.0,Soldier Field,61500,1.2762276422764227
2015,Chicago Bears,13,62088.0,Soldier Field,61500,1.009560975609756
2015,Chicago Bears,14,61026.0,Soldier Field,61500,0.9922926829268293
2015,Chicago Bears,15,52421.0,Soldier Field,61500,0.8523739837398374
2015,Chicago Bears,16,63734.0,Soldier Field,61500,1.0363252032520325
2015,Chicago Bears,17,61177.0,Soldier Field,61500,0.9947479674796748
2015,Cincinnati Bengals,1,54500.0,Paycor Stadium,65515,0.8318705639929788
2015,Cincinnati Bengals,2,57579.0,Paycor Stadium,65515,0.8788674349385637
2015,Cincinnati Bengals,3,70970.0,Paycor Stadium,65515,1.0832633747996643
2015,Cincinnati Bengals,4,57498.0,Paycor Stadium,65515,0.8776310768526292
2015,Cincinnati Bengals,5,65004.0,Paycor Stadium,65515,0.9922002594825613
2015,Cincinnati Bengals,6,69593.0,Paycor Stadium,65515,1.0622452873387773
2015,Cincinnati Bengals,7,,Paycor Stadium,65515,
2015,Cincinnati Bengals,8,64750.0,Paycor Stadium,65515,0.9883232847439518
2015,Cincinnati Bengals,9,65816.0,Paycor Stadium,65515,1.004594367702053
2015,Cincinnati Bengals,10,61381.0,Paycor Stadium,65515,0.9368999465771197
2015,Cincinnati Bengals,11,64745.0,Paycor Stadium,65515,0.9882469663435854
2015,Cincinnati Bengals,12,61022.0,Paycor Stadium,65515,0.9314202854308173
2015,Cincinnati Bengals,13,64775.0,Paycor Stadium,65515,0.9887048767457834
2015,Cincinnati Bengals,14,65564.0,Paycor Stadium,65515,1.00074792032359
2015,Cincinnati Bengals,15,70799.0,Paycor Stadium,65515,1.0806532855071358
2015,Cincinnati Bengals,16,76868.0,Paycor Stadium,65515,1.173288559871785
2015,Cincinnati Bengals,17,57254.0,Paycor Stadium,65515,0.8739067389147523
2015,Cleveland Browns,1,78160.0,Huntington Bank Field,67895,1.15118933647544
2015,Cleveland Browns,2,67431.0,Huntington Bank Field,67895,0.9931659179615583
2015,Cleveland Browns,3,67431.0,Huntington Bank Field,67895,0.9931659179615583
2015,Cleveland Browns,4,63710.0,Huntington Bank Field,67895,0.938360704028279
2015,Cleveland Browns,5,71046.0,Huntington Bank Field,67895,1.0464098976360556
2015,Cleveland Browns,6,67431.0,Huntington Bank Field,67895,0.9931659179615583
2015,Cleveland Browns,7,51523.0,Huntington Bank Field,67895,0.758862950143604
2015,Cleveland Browns,8,67431.0,Huntington Bank Field,67895,0.9931659179615583
2015,Cleveland Browns,9,65816.0,Huntington Bank Field,67895,0.969379188452758
2015,Cleveland Browns,10,64402.0,Huntington Bank Field,67895,0.9485529125856101
2015,Cleveland Browns,11,,Huntington Bank Field,67895,
2015,Cleveland Browns,12,64380.0,Huntington Bank Field,67895,0.9482288828337875
2015,Cleveland Browns,13,64775.0,Huntington Bank Field,67895,0.9540466897415126
2015,Cleveland Browns,14,63916.0,Huntington Bank Field,67895,0.9413948007953458
2015,Cleveland Browns,15,69002.0,Huntington Bank Field,67895,1.0163045879667134
2015,Cleveland Browns,16,69115.0,Huntington Bank Field,67895,1.0179689226010753
2015,Cleveland Browns,17,66693.0,Huntington Bank Field,67895,0.9822961926504161
2015,Dallas Cowboys,1,93579.0,AT&T Stadium,80000,1.1697375
2015,Dallas Cowboys,2,69296.0,AT&T Stadium,80000,0.8662
2015,Dallas Cowboys,3,90345.0,AT&T Stadium,80000,1.1293125
2015,Dallas Cowboys,4,73009.0,AT&T Stadium,80000,0.9126125
2015,Dallas Cowboys,5,93054.0,AT&T Stadium,80000,1.163175
2015,Dallas Cowboys,6,,AT&T Stadium,80000,
2015,Dallas Cowboys,7,80319.0,AT&T Stadium,80000,1.0039875
2015,Dallas Cowboys,8,91486.0,AT&T Stadium,80000,1.143575
2015,Dallas Cowboys,9,91827.0,AT&T Stadium,80000,1.1478375
2015,Dallas Cowboys,10,64113.0,AT&T Stadium,80000,0.8014125
2015,Dallas Cowboys,11,65115.0,AT&T Stadium,80000,0.8139375
2015,Dallas Cowboys,12,90909.0,AT&T Stadium,80000,1.1363625
2015,Dallas Cowboys,13,80444.0,AT&T Stadium,80000,1.00555
2015,Dallas Cowboys,14,78369.0,AT&T Stadium,80000,0.9796125
2015,Dallas Cowboys,15,90345.0,AT&T Stadium,80000,1.1293125
2015,Dallas Cowboys,16,70172.0,AT&T Stadium,80000,0.87715
2015,Dallas Cowboys,17,90127.0,AT&T Stadium,80000,1.1265875
2015,Denver Broncos,1,76798.0,Empower Field at Mile High,76125,1.0088407224958948
2015,Denver Broncos,2,76404.0,Empower Field at Mile High,76125,1.0036650246305419
2015,Denver Broncos,3,62920.0,Empower Field at Mile High,76125,0.826535303776683
2015,Denver Broncos,4,77029.0,Empower Field at Mile High,76125,1.0118752052545157
2015,Denver Broncos,5,54500.0,Empower Field at Mile High,76125,0.715927750410509
2015,Denver Broncos,6,67431.0,Empower Field at Mile High,76125,0.8857931034482759
2015,Denver Broncos,7,,Empower Field at Mile High,76125,
2015,Denver Broncos,8,77075.0,Empower Field at Mile High,76125,1.01247947454844
2015,Denver Broncos,9,66894.0,Empower Field at Mile High,76125,0.8787389162561576
2015,Denver Broncos,10,76973.0,Empower Field at Mile High,76125,1.0111395730706076
2015,Denver Broncos,11,62483.0,Empower Field at Mile High,76125,0.8207947454844007
2015,Denver Broncos,12,76970.0,Empower Field at Mile High,76125,1.0111001642036124
2015,Denver Broncos,13,68631.0,Empower Field at Mile High,76125,0.9015566502463054
2015,Denver Broncos,14,76824.0,Empower Field at Mile High,76125,1.0091822660098522
2015,Denver Broncos,15,67234.0,Empower Field at Mile High,76125,0.8832052545155994
2015,Denver Broncos,16,76868.0,Empower Field at Mile High,76125,1.00976026272578
2015,Denver Broncos,17,76844.0,Empower Field at Mile High,76125,1.0094449917898194
2015,Detroit Lions,1,66093.0,Ford Field,65000,1.0168153846153847
2015,Detroit Lions,2,52319.0,Ford Field,65000,0.8049076923076923
2015,Detroit Lions,3,62920.0,Ford Field,65000,0.968
2015,Detroit Lions,4,69005.0,Ford Field,65000,1.0616153846153846
2015,Detroit Lions,5,60816.0,Ford Field,65000,0.9356307692307693
2015,Detroit Lions,6,57648.0,Ford Field,65000,0.8868923076923076
2015,Detroit Lions,7,60231.0,Ford Field,65000,0.9266307692307693
2015,Detroit Lions,8,83624.0,Ford Field,65000,1.2865230769230769
2015,Detroit Lions,9,,Ford Field,65000,
2015,Detroit Lions,10,78526.0,Ford Field,65000,1.2080923076923078
2015,Detroit Lions,11,60202.0,Ford Field,65000,0.9261846153846154
2015,Detroit Lions,12,64445.0,Ford Field,65000,0.9914615384615385
2015,Detroit Lions,13,63207.0,Ford Field,65000,0.9724153846153846
2015,Detroit Lions,14,51202.0,Ford Field,65000,0.787723076923077
2015,Detroit Lions,15,73017.0,Ford Field,65000,1.1233384615384616
2015,Detroit Lions,16,61313.0,Ford Field,65000,0.9432769230769231
2015,Detroit Lions,17,61177.0,Ford Field,65000,0.9411846153846154
2015,Green Bay Packers,1,62442.0,Lambeau Field,81441,0.7667145540943751
2015,Green Bay Packers,2,78433.0,Lambeau Field,81441,0.9630652865264424
2015,Green Bay Packers,3,78214.0,Lambeau Field,81441,0.9603762232782014
2015,Green Bay Packers,4,70799.0,Lambeau Field,81441,0.8693287164941491
2015,Green Bay Packers,5,78432.0,Lambeau Field,81441,0.963053007698825
2015,Green Bay Packers,6,78434.0,Lambeau Field,81441,0.96307756535406
2015,Green Bay Packers,7,,Lambeau Field,81441,
2015,Green Bay Packers,8,77075.0,Lambeau Field,81441,0.9463906386218244
2015,Green Bay Packers,9,74461.0,Lambeau Field,81441,0.9142937832295772
2015,Green Bay Packers,10,78526.0,Lambeau Field,81441,0.9642072174948736
2015,Green Bay Packers,11,52529.0,Lambeau Field,81441,0.6449945359217102
2015,Green Bay Packers,12,78488.0,Lambeau Field,81441,0.9637406220454071
2015,Green Bay Packers,13,63207.0,Lambeau Field,81441,0.7761078572217924
