year,team_full_name,week,weekly_attendance,home,Sb_winners,Sb_winners_prev_years,Playoff_prev_years,Bad_streak,Medium_streak,Good_streak
2008,Baltimore Ravens,9,73078.0,False,,,,False,True,False
2008,Baltimore Ravens,10,70552.0,False,,,,False,True,False
2008,Baltimore Ravens,11,78849.0,False,,,,False,True,False
2008,Baltimore Ravens,12,71379.0,True,,,,False,False,True
2008,Baltimore Ravens,13,63871.0,False,,,,False,False,True
2008,Baltimore Ravens,14,71438.0,True,,,,False,False,True
2008,Baltimore Ravens,15,71502.0,True,,,,False,False,True
2008,Baltimore Ravens,16,63800.0,False,,,,False,False,True
2008,Baltimore Ravens,17,71366.0,True,,,,False,True,False
2008,Buffalo Bills,1,71194.0,True,,,,True,False,False
2008,Buffalo Bills,2,65167.0,False,,,,True,False,False
2008,Buffalo Bills,3,71297.0,True,,,,True,False,False
2008,Buffalo Bills,4,61017.0,False,,,,False,True,False
2008,Buffalo Bills,5,63830.0,False,,,,False,True,False
2008,Buffalo Bills,6,,,,,,False,False,True
2008,Buffalo Bills,7,71602.0,True,,,,False,False,True
2008,Buffalo Bills,8,65011.0,False,,,,False,False,True
2008,Buffalo Bills,9,71827.0,True,,,,False,False,True
2008,Buffalo Bills,10,68756.0,False,,,,False,True,False
2008,Buffalo Bills,11,71645.0,True,,,,False,True,False
2008,Buffalo Bills,12,73584.0,False,,,,True,False,False
2008,Buffalo Bills,13,70988.0,True,,,,True,False,False
2008,Buffalo Bills,14,52134.0,True,,,,True,False,False
2008,Buffalo Bills,15,78548.0,False,,,,True,False,False
2008,Buffalo Bills,16,74539.0,False,,,,True,False,False
2008,Buffalo Bills,17,71282.0,True,,,,True,False,False
2008,Carolina Panthers,1,67115.0,False,,,,True,False,False
2008,Carolina Panthers,2,73828.0,True,,,,True,False,False
2008,Carolina Panthers,3,62628.0,False,,,,True,False,False
2008,Carolina Panthers,4,72688.0,True,,,,False,True,False
2008,Carolina Panthers,5,72319.0,True,,,,False,True,False
2008,Carolina Panthers,6,64211.0,False,,,,False,True,False
2008,Carolina Panthers,7,73687.0,True,,,,False,False,True
2008,Carolina Panthers,8,72010.0,True,,,,False,True,False
2008,Carolina Panthers,9,,,,,,False,True,False
2008,Carolina Panthers,10,47888.0,False,,,,False,True,False
2008,Carolina Panthers,11,73349.0,True,,,,False,False,True
2008,Carolina Panthers,12,64841.0,False,,,,False,False,True
2008,Carolina Panthers,13,70297.0,False,,,,False,False,True
2008,Carolina Panthers,14,74113.0,True,,,,False,False,True
2008,Carolina Panthers,15,73690.0,True,,,,False,False,True
2008,Carolina Panthers,16,78653.0,False,,,,False,False,True
2008,Carolina Panthers,17,69999.0,False,,,,False,False,True
2008,Chicago Bears,1,66822.0,False,,,,True,False,False
2008,Chicago Bears,2,73828.0,False,,,,True,False,False
2008,Chicago Bears,3,62051.0,True,,,,True,False,False
2008,Chicago Bears,4,62099.0,True,,,,True,False,False
2008,Chicago Bears,5,59790.0,False,,,,True,False,False
2008,Chicago Bears,6,64096.0,False,,,,False,True,False
2008,Chicago Bears,7,62235.0,True,,,,False,True,False
2008,Chicago Bears,8,,,,,,False,True,False
2008,Chicago Bears,9,62188.0,True,,,,False,True,False
2008,Chicago Bears,10,62124.0,True,,,,False,True,False
2008,Chicago Bears,11,71040.0,False,,,,False,False,True
2008,Chicago Bears,12,61994.0,False,,,,False,True,False
2008,Chicago Bears,13,63722.0,False,,,,False,True,False
2008,Chicago Bears,14,61736.0,True,,,,False,True,False
2008,Chicago Bears,15,61692.0,True,,,,False,True,False
2008,Chicago Bears,16,62151.0,True,,,,False,True,False
2008,Chicago Bears,17,70838.0,False,,,,False,True,False
2008,Cincinnati Bengals,1,70978.0,False,,,,True,False,False
2008,Cincinnati Bengals,2,64540.0,True,,,,True,False,False
2008,Cincinnati Bengals,3,79276.0,False,,,,True,False,False
2008,Cincinnati Bengals,4,65541.0,True,,,,True,False,False
2008,Cincinnati Bengals,5,62655.0,False,,,,True,False,False
2008,Cincinnati Bengals,6,78161.0,False,,,,True,False,False
2008,Cincinnati Bengals,7,65860.0,True,,,,True,False,False
2008,Cincinnati Bengals,8,70112.0,False,,,,True,False,False
2008,Cincinnati Bengals,9,64238.0,True,,,,True,False,False
2008,Cincinnati Bengals,10,,,,,,True,False,False
2008,Cincinnati Bengals,11,64633.0,True,,,,True,False,False
2008,Cincinnati Bengals,12,59854.0,False,,,,True,False,False
2008,Cincinnati Bengals,13,63871.0,True,,,,True,False,False
2008,Cincinnati Bengals,14,66402.0,False,,,,True,False,False
2008,Cincinnati Bengals,15,63996.0,True,,,,True,False,False
2008,Cincinnati Bengals,16,72361.0,False,,,,True,False,False
2008,Cincinnati Bengals,17,63984.0,True,,,,True,False,False
2008,Cleveland Browns,1,73012.0,True,,,,True,False,False
2008,Cleveland Browns,2,73048.0,True,,,,True,False,False
2008,Cleveland Browns,3,71104.0,False,,,,True,False,False
2008,Cleveland Browns,4,65541.0,False,,,,True,False,False
2008,Cleveland Browns,5,,,,,,True,False,False
2008,Cleveland Browns,6,73102.0,True,,,,True,False,False
2008,Cleveland Browns,7,90487.0,False,,,,True,False,False
2008,Cleveland Browns,8,64775.0,False,,,,False,True,False
2008,Cleveland Browns,9,73078.0,True,,,,False,True,False
2008,Cleveland Browns,10,73141.0,True,,,,False,True,False
2008,Cleveland Browns,11,71645.0,False,,,,False,True,False
2008,Cleveland Browns,12,72077.0,True,,,,False,True,False
2008,Cleveland Browns,13,72411.0,True,,,,False,True,False
2008,Cleveland Browns,14,69143.0,False,,,,False,True,False
2008,Cleveland Browns,15,69144.0,False,,,,True,False,False
2008,Cleveland Browns,16,72361.0,True,,,,True,False,False
2008,Cleveland Browns,17,63553.0,False,,,,True,False,False
2008,Dallas Cowboys,1,73012.0,False,,,,True,False,False
2008,Dallas Cowboys,2,63472.0,True,,,,True,False,False
2008,Dallas Cowboys,3,71113.0,False,,,,True,False,False
2008,Dallas Cowboys,4,63462.0,True,,,,False,True,False
2008,Dallas Cowboys,5,62655.0,True,,,,False,True,False
2008,Dallas Cowboys,6,64389.0,False,,,,False,True,False
2008,Dallas Cowboys,7,62035.0,False,,,,False,False,True
2008,Dallas Cowboys,8,63254.0,True,,,,False,True,False
2008,Dallas Cowboys,9,78826.0,False,,,,False,True,False
2008,Dallas Cowboys,10,,,,,,False,True,False
2008,Dallas Cowboys,11,90830.0,False,,,,False,True,False
2008,Dallas Cowboys,12,63272.0,True,,,,False,True,False
2008,Dallas Cowboys,13,63253.0,True,,,,False,True,False
2008,Dallas Cowboys,14,60594.0,False,,,,False,True,False
2008,Dallas Cowboys,15,63776.0,True,,,,False,False,True
2008,Dallas Cowboys,16,63800.0,True,,,,False,True,False
2008,Dallas Cowboys,17,69144.0,False,,,,False,False,True
2008,Denver Broncos,1,62762.0,False,,,,True,False,False
2008,Denver Broncos,2,75915.0,True,,,,True,False,False
2008,Denver Broncos,3,75713.0,True,,,,True,False,False
2008,Denver Broncos,4,74623.0,False,,,,False,True,False
2008,Denver Broncos,5,75480.0,True,,,,False,True,False
2008,Denver Broncos,6,75674.0,True,,,,False,True,False
2008,Denver Broncos,7,68756.0,False,,,,False,False,True
2008,Denver Broncos,8,,,,,,False,True,False
2008,Denver Broncos,9,75499.0,True,,,,False,True,False
2008,Denver Broncos,10,73141.0,False,,,,False,True,False
2008,Denver Broncos,11,54644.0,False,,,,True,False,False
2008,Denver Broncos,12,76067.0,True,,,,False,True,False
2008,Denver Broncos,13,78809.0,False,,,,False,True,False
2008,Denver Broncos,14,75187.0,True,,,,False,True,False
2008,Denver Broncos,15,73690.0,False,,,,False,True,False
2008,Denver Broncos,16,74539.0,True,,,,False,False,True
2008,Denver Broncos,17,69131.0,False,,,,False,True,False
2008,Detroit Lions,1,62310.0,False,,,,True,False,False
2008,Detroit Lions,2,60285.0,True,,,,True,False,False
2008,Detroit Lions,3,67249.0,False,,,,True,False,False
2008,Detroit Lions,4,,,,,,True,False,False
2008,Detroit Lions,5,59790.0,True,,,,True,False,False
2008,Detroit Lions,6,62867.0,False,,,,True,False,False
2008,Detroit Lions,7,70081.0,False,,,,True,False,False
2008,Detroit Lions,8,54312.0,True,,,,True,False,False
2008,Detroit Lions,9,62188.0,False,,,,True,False,False
2008,Detroit Lions,10,52631.0,True,,,,True,False,False
2008,Detroit Lions,11,73349.0,False,,,,True,False,False
2008,Detroit Lions,12,49096.0,True,,,,True,False,False
2008,Detroit Lions,13,60112.0,True,,,,True,False,False
2008,Detroit Lions,14,50444.0,True,,,,True,False,False
2008,Detroit Lions,15,66281.0,False,,,,True,False,False
2008,Detroit Lions,16,49309.0,True,,,,True,False,False
2008,Detroit Lions,17,70141.0,False,,,,True,False,False
2008,Green Bay Packers,1,71004.0,True,,,,True,False,False
2008,Green Bay Packers,2,60285.0,False,,,,True,False,False
2008,Green Bay Packers,3,71113.0,True,,,,True,False,False
2008,Green Bay Packers,4,64122.0,False,,,,False,True,False
2008,Green Bay Packers,5,70610.0,True,,,,False,True,False
2008,Green Bay Packers,6,68302.0,False,,,,False,True,False
2008,Green Bay Packers,7,71010.0,True,,,,False,True,False
2008,Green Bay Packers,8,,,,,,False,True,False
2008,Green Bay Packers,9,69143.0,False,,,,False,True,False
2008,Green Bay Packers,10,63845.0,False,,,,False,True,False
2008,Green Bay Packers,11,71040.0,True,,,,False,True,False
2008,Green Bay Packers,12,70668.0,False,,,,False,True,False
2008,Green Bay Packers,13,70297.0,True,,,,False,True,False
2008,Green Bay Packers,14,70245.0,True,,,,False,True,False
2008,Green Bay Packers,15,65457.0,False,,,,True,False,False
2008,Green Bay Packers,16,62151.0,False,,,,True,False,False
2008,Green Bay Packers,17,70141.0,True,,,,True,False,False
2008,Houston Texans,1,64001.0,False,,,,True,False,False
2008,Houston Texans,2,,,,,,True,False,False
2008,Houston Texans,3,69143.0,False,,,,True,False,False
2008,Houston Texans,4,64061.0,False,,,,True,False,False
2008,Houston Texans,5,70118.0,True,,,,True,False,False
2008,Houston Texans,6,70023.0,True,,,,True,False,False
2008,Houston Texans,7,70081.0,True,,,,True,False,False
2008,Houston Texans,8,70112.0,True,,,,True,False,False
2008,Houston Texans,9,62839.0,False,,,,False,True,False
2008,Houston Texans,10,70552.0,True,,,,False,True,False
2008,Houston Texans,11,66201.0,False,,,,False,True,False
2008,Houston Texans,12,72077.0,False,,,,False,True,False
2008,Houston Texans,13,70809.0,True,,,,False,True,False
2008,Houston Texans,14,70245.0,False,,,,False,True,False
2008,Houston Texans,15,70831.0,True,,,,False,True,False
2008,Houston Texans,16,43687.0,False,,,,False,True,False
2008,Houston Texans,17,70838.0,True,,,,False,False,True
2008,Indianapolis Colts,1,66822.0,True,,,,True,False,False
2008,Indianapolis Colts,2,63585.0,False,,,,True,False,False
2008,Indianapolis Colts,3,65938.0,True,,,,True,False,False
2008,Indianapolis Colts,4,,,,,,True,False,False
2008,Indianapolis Colts,5,70118.0,False,,,,True,False,False
2008,Indianapolis Colts,6,66153.0,True,,,,True,False,False
2008,Indianapolis Colts,7,71010.0,False,,,,False,True,False
2008,Indianapolis Colts,8,69143.0,False,,,,False,True,False
2008,Indianapolis Colts,9,66508.0,True,,,,False,True,False
2008,Indianapolis Colts,10,64043.0,False,,,,False,True,False
2008,Indianapolis Colts,11,66201.0,True,,,,False,True,False
2008,Indianapolis Colts,12,68428.0,False,,,,False,True,False
2008,Indianapolis Colts,13,72411.0,False,,,,False,True,False
2008,Indianapolis Colts,14,66402.0,True,,,,False,False,True
2008,Indianapolis Colts,15,66281.0,True,,,,False,False,True
2008,Indianapolis Colts,16,65648.0,False,,,,False,False,True
2008,Indianapolis Colts,17,66721.0,True,,,,False,False,True
2008,Jacksonville Jaguars,1,69143.0,False,,,,True,False,False
2008,Jacksonville Jaguars,2,65167.0,True,,,,True,False,False
2008,Jacksonville Jaguars,3,65938.0,False,,,,True,False,False
2008,Jacksonville Jaguars,4,64061.0,True,,,,True,False,False
2008,Jacksonville Jaguars,5,65908.0,True,,,,True,False,False
2008,Jacksonville Jaguars,6,75674.0,False,,,,False,True,False
2008,Jacksonville Jaguars,7,,,,,,False,True,False
2008,Jacksonville Jaguars,8,64775.0,True,,,,False,True,False
2008,Jacksonville Jaguars,9,64238.0,False,,,,False,True,False
2008,Jacksonville Jaguars,10,52631.0,False,,,,False,True,False
2008,Jacksonville Jaguars,11,65258.0,True,,,,False,True,False
2008,Jacksonville Jaguars,12,65064.0,True,,,,False,True,False
2008,Jacksonville Jaguars,13,70809.0,False,,,,False,True,False
2008,Jacksonville Jaguars,14,61736.0,False,,,,True,False,False
2008,Jacksonville Jaguars,15,65457.0,True,,,,True,False,False
2008,Jacksonville Jaguars,16,65648.0,True,,,,True,False,False
2008,Jacksonville Jaguars,17,71366.0,False,,,,True,False,False
2008,Kansas City Chiefs,1,68756.0,False,,,,True,False,False
2008,Kansas City Chiefs,2,74480.0,True,,,,True,False,False
2008,Kansas City Chiefs,3,62434.0,False,,,,True,False,False
2008,Kansas City Chiefs,4,74623.0,True,,,,True,False,False
2008,Kansas City Chiefs,5,72319.0,False,,,,True,False,False
2008,Kansas City Chiefs,6,,,,,,True,False,False
2008,Kansas City Chiefs,7,74200.0,True,,,,True,False,False
2008,Kansas City Chiefs,8,78037.0,False,,,,True,False,False
2008,Kansas City Chiefs,9,74045.0,True,,,,True,False,False
2008,Kansas City Chiefs,10,67510.0,False,,,,True,False,False
2008,Kansas City Chiefs,11,74159.0,True,,,,True,False,False
2008,Kansas City Chiefs,12,73584.0,True,,,,True,False,False
2008,Kansas City Chiefs,13,61379.0,False,,,,True,False,False
2008,Kansas City Chiefs,14,75187.0,False,,,,True,False,False
2008,Kansas City Chiefs,15,73842.0,True,,,,True,False,False
2008,Kansas City Chiefs,16,73689.0,True,,,,True,False,False
2008,Kansas City Chiefs,17,63984.0,False,,,,True,False,False
2008,Miami Dolphins,1,65859.0,True,,,,True,False,False
2008,Miami Dolphins,2,63445.0,False,,,,True,False,False
2008,Miami Dolphins,3,68756.0,False,,,,True,False,False
2008,Miami Dolphins,4,,,,,,True,False,False
2008,Miami Dolphins,5,65063.0,True,,,,True,False,False
2008,Miami Dolphins,6,70023.0,False,,,,True,False,False
2008,Miami Dolphins,7,64972.0,True,,,,False,True,False
2008,Miami Dolphins,8,65011.0,True,,,,False,True,False
2008,Miami Dolphins,9,75499.0,False,,,,False,True,False
2008,Miami Dolphins,10,64862.0,True,,,,False,True,False
2008,Miami Dolphins,11,65113.0,True,,,,False,True,False
2008,Miami Dolphins,12,67146.0,True,,,,False,True,False
2008,Miami Dolphins,13,61046.0,False,,,,False,False,True
2008,Miami Dolphins,14,52134.0,False,,,,False,False,True
2008,Miami Dolphins,15,65893.0,True,,,,False,False,True
2008,Miami Dolphins,16,73689.0,False,,,,False,False,True
2008,Miami Dolphins,17,79454.0,False,,,,False,False,True
2008,Minnesota Vikings,1,71004.0,False,,,,True,False,False
2008,Minnesota Vikings,2,63585.0,True,,,,True,False,False
2008,Minnesota Vikings,3,62628.0,True,,,,True,False,False
2008,Minnesota Vikings,4,69143.0,False,,,,True,False,False
2008,Minnesota Vikings,5,70015.0,False,,,,True,False,False
2008,Minnesota Vikings,6,62867.0,True,,,,True,False,False
2008,Minnesota Vikings,7,62235.0,False,,,,False,True,False
2008,Minnesota Vikings,8,,,,,,False,True,False
2008,Minnesota Vikings,9,62839.0,True,,,,False,True,False
2008,Minnesota Vikings,10,63845.0,True,,,,False,True,False
2008,Minnesota Vikings,11,65278.0,False,,,,False,True,False
2008,Minnesota Vikings,12,65064.0,False,,,,False,False,True
2008,Minnesota Vikings,13,63722.0,True,,,,False,True,False
2008,Minnesota Vikings,14,50444.0,False,,,,False,True,False
2008,Minnesota Vikings,15,64457.0,False,,,,False,False,True
2008,Minnesota Vikings,16,62889.0,True,,,,False,False,True
2008,Minnesota Vikings,17,63761.0,True,,,,False,False,True
2008,New England Patriots,1,68756.0,True,,,,True,False,False
2008,New England Patriots,2,78554.0,False,,,,True,False,False
2008,New England Patriots,3,68756.0,True,,,,True,False,False
2008,New England Patriots,4,,,,,,False,True,False
2008,New England Patriots,5,67650.0,False,,,,False,True,False
2008,New England Patriots,6,68704.0,False,,,,False,True,False
2008,New England Patriots,7,68756.0,True,,,,False,True,False
2008,New England Patriots,8,68756.0,True,,,,False,True,False
2008,New England Patriots,9,66508.0,False,,,,False,True,False
2008,New England Patriots,10,68756.0,True,,,,False,True,False
2008,New England Patriots,11,68756.0,True,,,,False,True,False
2008,New England Patriots,12,67146.0,False,,,,False,True,False
2008,New England Patriots,13,68756.0,True,,,,False,True,False
2008,New England Patriots,14,68077.0,False,,,,False,True,False
2008,New England Patriots,15,62179.0,False,,,,False,True,False
2008,New England Patriots,16,68756.0,True,,,,False,True,False
2008,New England Patriots,17,71282.0,False,,,,False,True,False
2008,New Orleans Saints,1,69881.0,True,,,,True,False,False
2008,New Orleans Saints,2,88246.0,False,,,,True,False,False
2008,New Orleans Saints,3,75713.0,False,,,,True,False,False
2008,New Orleans Saints,4,70008.0,True,,,,True,False,False
2008,New Orleans Saints,5,70015.0,True,,,,True,False,False
2008,New Orleans Saints,6,70068.0,True,,,,False,True,False
2008,New Orleans Saints,7,73687.0,False,,,,False,True,False
2008,New Orleans Saints,8,83226.0,True,,,,False,True,False
2008,New Orleans Saints,9,,,,,,False,True,False
2008,New Orleans Saints,10,64826.0,False,,,,False,True,False
2008,New Orleans Saints,11,74159.0,False,,,,False,True,False
2008,New Orleans Saints,12,70668.0,True,,,,False,True,False
2008,New Orleans Saints,13,64430.0,False,,,,False,True,False
2008,New Orleans Saints,14,70011.0,True,,,,False,True,False
2008,New Orleans Saints,15,61692.0,False,,,,False,True,False
2008,New Orleans Saints,16,49309.0,False,,,,False,True,False
2008,New Orleans Saints,17,69999.0,True,,,,False,True,False
2008,New York Giants,1,79742.0,True,,,,True,False,False
2008,New York Giants,2,61377.0,False,,,,True,False,False
2008,New York Giants,3,79276.0,True,,,,True,False,False
2008,New York Giants,4,,,,,,False,True,False
2008,New York Giants,5,79529.0,True,,,,False,True,False
2008,New York Giants,6,73102.0,False,,,,False,True,False
2008,New York Giants,7,78676.0,True,,,,False,False,True
2008,New York Giants,8,64991.0,False,,,,False,False,True
2008,New York Giants,9,78826.0,True,,,,False,False,True
2008,New York Giants,10,69144.0,False,,,,False,False,True
2008,New York Giants,11,78849.0,True,,,,False,False,True
2008,New York Giants,12,64541.0,False,,,,False,False,True
2008,New York Giants,13,85912.0,False,,,,False,False,True
2008,New York Giants,14,79003.0,True,,,,False,False,True
2008,New York Giants,15,63776.0,False,,,,False,False,True
2008,New York Giants,16,78653.0,True,,,,False,False,True
2008,New York Giants,17,63761.0,False,,,,False,True,False
2008,New York Jets,1,65859.0,False,,,,True,False,False
2008,New York Jets,2,78554.0,True,,,,True,False,False
2008,New York Jets,3,68922.0,False,,,,True,False,False
2008,New York Jets,4,78222.0,True,,,,True,False,False
2008,New York Jets,5,,,,,,True,False,False
2008,New York Jets,6,78161.0,True,,,,True,False,False
2008,New York Jets,7,61901.0,False,,,,False,True,False
2008,New York Jets,8,78037.0,True,,,,False,True,False
2008,New York Jets,9,71827.0,False,,,,False,True,False
2008,New York Jets,10,78073.0,True,,,,False,True,False
2008,New York Jets,11,68756.0,False,,,,False,False,True
2008,New York Jets,12,69143.0,False,,,,False,False,True
2008,New York Jets,13,78809.0,True,,,,False,False,True
2008,New York Jets,14,67782.0,False,,,,False,False,True
2008,New York Jets,15,78548.0,True,,,,False,False,True
2008,New York Jets,16,68181.0,False,,,,False,True,False
2008,New York Jets,17,79454.0,True,,,,False,True,False
2008,Oakland Raiders,1,62762.0,True,,,,True,False,False
2008,Oakland Raiders,2,74480.0,False,,,,True,False,False
2008,Oakland Raiders,3,71297.0,False,,,,True,False,False
2008,Oakland Raiders,4,61808.0,True,,,,True,False,False
2008,Oakland Raiders,5,,,,,,True,False,False
2008,Oakland Raiders,6,70068.0,False,,,,True,False,False
2008,Oakland Raiders,7,61901.0,True,,,,True,False,False
2008,Oakland Raiders,8,71254.0,False,,,,True,False,False
2008,Oakland Raiders,9,61196.0,True,,,,False,True,False
2008,Oakland Raiders,10,47888.0,True,,,,True,False,False
2008,Oakland Raiders,11,65113.0,False,,,,True,False,False
2008,Oakland Raiders,12,76067.0,False,,,,True,False,False
2008,Oakland Raiders,13,61379.0,True,,,,True,False,False
2008,Oakland Raiders,14,68097.0,False,,,,True,False,False
2008,Oakland Raiders,15,62179.0,True,,,,True,False,False
2008,Oakland Raiders,16,43687.0,True,,,,True,False,False
2008,Oakland Raiders,17,64847.0,False,,,,True,False,False
2008,Philadelphia Eagles,1,69144.0,True,,,,True,False,False
2008,Philadelphia Eagles,2,63472.0,False,,,,True,False,False
2008,Philadelphia Eagles,3,69144.0,True,,,,True,False,False
2008,Philadelphia Eagles,4,62099.0,False,,,,True,False,False
2008,Philadelphia Eagles,5,69144.0,True,,,,False,True,False
2008,Philadelphia Eagles,6,67640.0,False,,,,False,True,False
2008,Philadelphia Eagles,7,,,,,,False,True,False
2008,Philadelphia Eagles,8,69144.0,True,,,,False,True,False
2008,Philadelphia Eagles,9,68055.0,False,,,,False,True,False
2008,Philadelphia Eagles,10,69144.0,True,,,,False,True,False
2008,Philadelphia Eagles,11,64633.0,False,,,,False,True,False
2008,Philadelphia Eagles,12,71379.0,False,,,,False,True,False
2008,Philadelphia Eagles,13,69144.0,True,,,,False,False,True
2008,Philadelphia Eagles,14,79003.0,False,,,,False,True,False
2008,Philadelphia Eagles,15,69144.0,True,,,,False,True,False
2008,Philadelphia Eagles,16,82412.0,False,,,,False,True,False
2008,Philadelphia Eagles,17,69144.0,True,,,,False,False,True
2008,Pittsburgh Steelers,1,64001.0,True,,,,True,False,False
2008,Pittsburgh Steelers,2,73048.0,False,,,,True,False,False
2008,Pittsburgh Steelers,3,69144.0,False,,,,True,False,False
2008,Pittsburgh Steelers,4,64038.0,True,,,,False,True,False
2008,Pittsburgh Steelers,5,65908.0,False,,,,False,True,False
2008,Pittsburgh Steelers,6,,,,,,False,True,False
2008,Pittsburgh Steelers,7,65860.0,False,,,,False,True,False
2008,Pittsburgh Steelers,8,64991.0,True,,,,False,False,True
2008,Pittsburgh Steelers,9,90512.0,False,,,,False,False,True
2008,Pittsburgh Steelers,10,64043.0,True,,,,False,True,False
2008,Pittsburgh Steelers,11,62051.0,True,,,,False,False,True
2008,Pittsburgh Steelers,12,59854.0,True,,,,False,True,False
2008,Pittsburgh Steelers,13,68756.0,False,,,,False,True,False
2008,Pittsburgh Steelers,14,60594.0,True,,,,False,True,False
2008,Pittsburgh Steelers,15,71502.0,False,,,,False,False,True
2008,Pittsburgh Steelers,16,69143.0,False,,,,False,False,True
2008,Pittsburgh Steelers,17,63553.0,True,,,,False,False,True
2008,San Diego Chargers,1,67115.0,True,,,,True,False,False
2008,San Diego Chargers,2,75915.0,False,,,,True,False,False
2008,San Diego Chargers,3,68922.0,True,,,,True,False,False
2008,San Diego Chargers,4,61808.0,False,,,,True,False,False
2008,San Diego Chargers,5,65063.0,False,,,,True,False,False
2008,San Diego Chargers,6,68704.0,True,,,,False,True,False
2008,San Diego Chargers,7,71602.0,False,,,,False,True,False
2008,San Diego Chargers,8,83226.0,False,,,,False,True,False
2008,San Diego Chargers,9,,,,,,False,True,False
2008,San Diego Chargers,10,67510.0,True,,,,False,True,False
2008,San Diego Chargers,11,62051.0,False,,,,False,True,False
2008,San Diego Chargers,12,68428.0,True,,,,False,True,False
2008,San Diego Chargers,13,67200.0,True,,,,False,True,False
2008,San Diego Chargers,14,68097.0,True,,,,True,False,False
2008,San Diego Chargers,15,73842.0,False,,,,True,False,False
2008,San Diego Chargers,16,64778.0,False,,,,False,True,False
2008,San Diego Chargers,17,69131.0,True,,,,False,True,False
2008,San Francisco 49ers,1,67186.0,True,,,,True,False,False
2008,San Francisco 49ers,2,67951.0,False,,,,True,False,False
2008,San Francisco 49ers,3,67249.0,True,,,,True,False,False
2008,San Francisco 49ers,4,70008.0,False,,,,True,False,False
2008,San Francisco 49ers,5,67650.0,True,,,,False,True,False
2008,San Francisco 49ers,6,67640.0,True,,,,False,True,False
2008,San Francisco 49ers,7,78676.0,False,,,,False,True,False
2008,San Francisco 49ers,8,67504.0,True,,,,False,True,False
2008,San Francisco 49ers,9,,,,,,True,False,False
2008,San Francisco 49ers,10,64519.0,False,,,,True,False,False
2008,San Francisco 49ers,11,67573.0,True,,,,True,False,False
2008,San Francisco 49ers,12,63272.0,False,,,,True,False,False
2008,San Francisco 49ers,13,70988.0,False,,,,True,False,False
2008,San Francisco 49ers,14,67782.0,True,,,,True,False,False
2008,San Francisco 49ers,15,65893.0,False,,,,False,True,False
2008,San Francisco 49ers,16,54948.0,False,,,,False,True,False
2008,San Francisco 49ers,17,67519.0,True,,,,False,True,False
2008,Seattle Seahawks,1,71194.0,False,,,,True,False,False
2008,Seattle Seahawks,2,67951.0,True,,,,True,False,False
2008,Seattle Seahawks,3,68012.0,True,,,,True,False,False
2008,Seattle Seahawks,4,,,,,,True,False,False
2008,Seattle Seahawks,5,79529.0,False,,,,True,False,False
2008,Seattle Seahawks,6,68302.0,True,,,,True,False,False
2008,Seattle Seahawks,7,64811.0,False,,,,True,False,False
2008,Seattle Seahawks,8,67504.0,False,,,,True,False,False
2008,Seattle Seahawks,9,68055.0,True,,,,True,False,False
2008,Seattle Seahawks,10,64862.0,False,,,,False,True,False
2008,Seattle Seahawks,11,67616.0,True,,,,True,False,False
2008,Seattle Seahawks,12,67771.0,True,,,,True,False,False
2008,Seattle Seahawks,13,63253.0,False,,,,True,False,False
2008,Seattle Seahawks,14,68077.0,True,,,,True,False,False
2008,Seattle Seahawks,15,56123.0,False,,,,True,False,False
2008,Seattle Seahawks,16,68181.0,True,,,,True,False,False
2008,Seattle Seahawks,17,63874.0,False,,,,True,False,False
2008,St. Louis Rams,1,69144.0,False,,,,True,False,False
2008,St. Louis Rams,2,61377.0,True,,,,True,False,False
2008,St. Louis Rams,3,68012.0,False,,,,True,False,False
2008,St. Louis Rams,4,61017.0,True,,,,True,False,False
2008,St. Louis Rams,5,,,,,,True,False,False
2008,St. Louis Rams,6,90376.0,False,,,,True,False,False
2008,St. Louis Rams,7,62035.0,True,,,,True,False,False
2008,St. Louis Rams,8,68756.0,False,,,,True,False,False
2008,St. Louis Rams,9,61303.0,True,,,,False,True,False
2008,St. Louis Rams,10,78073.0,False,,,,False,True,False
2008,St. Louis Rams,11,67573.0,False,,,,False,True,False
2008,St. Louis Rams,12,61994.0,True,,,,False,True,False
2008,St. Louis Rams,13,61046.0,True,,,,True,False,False
2008,St. Louis Rams,14,63720.0,False,,,,True,False,False
2008,St. Louis Rams,15,56123.0,True,,,,True,False,False
2008,St. Louis Rams,16,54948.0,True,,,,True,False,False
2008,St. Louis Rams,17,64617.0,False,,,,True,False,False
2008,Tampa Bay Buccaneers,1,69881.0,False,,,,True,False,False
2008,Tampa Bay Buccaneers,2,63611.0,True,,,,True,False,False
2008,Tampa Bay Buccaneers,3,62051.0,False,,,,True,False,False
2008,Tampa Bay Buccaneers,4,64122.0,True,,,,True,False,False
2008,Tampa Bay Buccaneers,5,75480.0,False,,,,False,True,False
2008,Tampa Bay Buccaneers,6,64211.0,True,,,,False,True,False
2008,Tampa Bay Buccaneers,7,64811.0,True,,,,False,True,False
2008,Tampa Bay Buccaneers,8,63254.0,False,,,,False,False,True
2008,Tampa Bay Buccaneers,9,74045.0,False,,,,False,False,True
2008,Tampa Bay Buccaneers,10,,,,,,False,True,False
2008,Tampa Bay Buccaneers,11,65278.0,True,,,,False,True,False
2008,Tampa Bay Buccaneers,12,49096.0,False,,,,False,True,False
2008,Tampa Bay Buccaneers,13,64430.0,True,,,,False,False,True
